paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-33403024,33403024,PMC7778531,10.7150/jca.49391,Genomic and clinical characteristics of MET exon14 alterations in a large cohort of Chinese cancer patients revealed distinct features and a novel resistance mechanism for crizotinib.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7778531.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33389015,33389015,PMC10991621,10.1007/s00262-020-02799-y,Discovery of acquired molecular signature on immune checkpoint inhibitors in paired tumor tissues.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-33389015.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from s00262-020-02799-y.pdf by doi; moved into workflow PDF store as PMID 33389015.pdf. PDF parsed and normalized through GROBID TEI.
pmid-33296125,33296125,PMC8018304,10.1002/onco.13631,"Phase I Study of Afatinib and Selumetinib in Patients with KRAS-Mutated Colorectal, Non-Small Cell Lung, and Pancreatic Cancer.",ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-33296125.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched pre-14:18 manual PDF from 1-s2.0-S0898656811003111-main.pdf by doi_fragment_text; moved into workflow PDF store as PMID 33296125.pdf. PDF parsed and normalized through GROBID TEI.
pmid-33213227,33213227,,10.1080/17425255.2021.1844662,"A pharmacokinetic evaluation of alpelisib for the treatment of HR+, HER2-negative, PIK3CA-mutated advanced or metastatic breast cancer.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-33204026,33204026,PMC7782586,10.1038/s41416-020-01147-2,Mutational profiles associated with resistance in patients with BRAFV600E mutant colorectal cancer treated with cetuximab and encorafenib +/- binimetinib or alpelisib.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7782586.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33203645,33203645,PMC8223008,10.1158/1078-0432.CCR-20-1831,"Neratinib-Plus-Cetuximab in Quadruple-WT (KRAS, NRAS, BRAF, PIK3CA) Metastatic Colorectal Cancer Resistant to Cetuximab or Panitumumab: NSABP FC-7, A Phase Ib Study.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8223008.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33190190,33190190,PMC7854469,10.1007/s12325-020-01552-2,"Clinical Challenges in the Management of Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Metastatic Breast Cancer: A Literature Review.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7854469.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33168657,33168657,PMC8535764,10.1158/1078-0432.CCR-20-3652,"FDA Approval Summary: Alpelisib Plus Fulvestrant for Patients with HR-positive, HER2-negative, PIK3CA-mutated, Advanced or Metastatic Breast Cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8535764.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-35117735,35117735,PMC8798927,10.21037/tcr-19-2291,Significance of genetic sequencing in patients with lung adenocarcinoma with transformation to small cell lung cancer: a case report and systematic review.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8798927.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-35117688,35117688,PMC8798137,10.21037/tcr.2020.04.07,"Antitumor activity and safety of sirolimus for solid tumors with PIK3CA mutations: A multicenter, open-label, prospective single-arm study (KM 02-01, KCSG UN17-16).",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8798137.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33194681,33194681,PMC7658551,10.3389/fonc.2020.574523,Case Report: Primary and Acquired Resistance Mechanisms of Nimotuzumab in Advanced Esophageal Squamous Cell Carcinoma Revealed by Targeted Sequencing.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7658551.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33088912,33088912,PMC7568552,10.1038/s41523-020-00197-2,"Practical classification of triple-negative breast cancer: intratumoral heterogeneity, mechanisms of drug resistance, and novel therapies.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7568552.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33059733,33059733,PMC7559997,10.1186/s13046-020-01713-9,TAM family receptors in conjunction with MAPK signalling are involved in acquired resistance to PI3Kα inhibition in head and neck squamous cell carcinoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7559997.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33036331,33036331,PMC7601167,10.3390/jcm9103214,CDK 4/6 Inhibition Overcomes Acquired and Inherent Resistance to PI3Kα Inhibition in Pre-Clinical Models of Head and Neck Squamous Cell Carcinoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7601167.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33024087,33024087,PMC7538592,10.1038/s41419-020-03037-0,CD44/HA signaling mediates acquired resistance to a PI3Kα inhibitor.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7538592.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32976773,32976773,PMC7562820,10.1016/j.ccell.2020.08.016,Metabolic Imaging Detects Resistance to PI3Kα Inhibition Mediated by Persistent FOXM1 Expression in ER(+) Breast Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7562820.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32953503,32953503,PMC7481581,10.21037/tlcr-20-141,PI3K-AKT-mTOR pathway alterations in advanced NSCLC patients after progression on EGFR-TKI and clinical response to EGFR-TKI plus everolimus combination therapy.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7481581.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32953500,32953500,PMC7481595,10.21037/tlcr-20-679,Concomitant genetic alterations are associated with response to EGFR targeted therapy in patients with lung adenocarcinoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7481595.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32953006,32953006,PMC7472334,10.1039/d0sc01676d,PI3K inhibitors: review and new strategies.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7472334.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32864625,32864625,PMC7450824,10.1038/s43018-020-0047-1,Alterations in PTEN and ESR1 promote clinical resistance to alpelisib plus aromatase inhibitors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7450824.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32795346,32795346,PMC7427086,10.1186/s13058-020-01320-8,Targeting activated PI3K/mTOR signaling overcomes acquired resistance to CDK4/6-based therapies in preclinical models of hormone receptor-positive breast cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7427086.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32705230,32705230,PMC7388413,10.3892/or.2020.7674,Selective inhibition of PI3K110α as a novel therapeutic strategy for cetuximab‑resistant oral squamous cell carcinoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7388413.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32416251,32416251,,10.1016/j.annonc.2020.05.001,Time course and management of key adverse events during the randomized phase III SOLAR-1 study of PI3K inhibitor alpelisib plus fulvestrant in patients with HR-positive advanced breast cancer.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-32416251.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched pre-14:18 manual PDF from jcemE829.pdf by doi_fragment_text; moved into workflow PDF store as PMID 32416251.pdf. PDF parsed and normalized through GROBID TEI.
pmid-32385709,32385709,PMC7382655,10.1007/s00432-020-03239-1,Acquired resistance to osimertinib in patients with non-small-cell lung cancer: mechanisms and clinical outcomes.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7382655.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32365913,32365913,PMC7290687,10.3390/cells9051116,Mutation-Associated Phenotypic Heterogeneity in Novel and Canonical PIK3CA Helical and Kinase Domain Mutants.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7290687.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32215186,32215186,PMC7082112,10.18632/oncotarget.27517,Early prediction of resistance to tyrosine kinase inhibitors by plasma monitoring of EGFR mutations in NSCLC: a new algorithm for patient selection and personalized treatment.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7082112.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32107691,32107691,PMC7305081,10.1007/s10120-020-01045-9,Identification of targeted therapy options for gastric adenocarcinoma by comprehensive analysis of genomic data.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7305081.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32035020,32035020,PMC7052734,10.1016/S1470-2045(19)30817-4,"Fulvestrant plus capivasertib versus placebo after relapse or progression on an aromatase inhibitor in metastatic, oestrogen receptor-positive breast cancer (FAKTION): a multicentre, randomised, controlled, phase 2 trial.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7052734.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32016810,32016810,,10.1007/s12253-020-00796-1,mTOR in Lung Neoplasms.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-32016810.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from s12253-020-00796-1.pdf by doi; moved into workflow PDF store as PMID 32016810.pdf. PDF parsed and normalized through GROBID TEI.
pmid-31898183,31898183,,10.1007/s10637-019-00889-y,A phase 2 clinical trial of the heat shock protein 90 (HSP 90) inhibitor ganetespib in patients with refractory advanced esophagogastric cancer.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-31898183.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from s10637-019-00814-3.pdf by doi; moved into workflow PDF store as PMID 31898183.pdf. PDF parsed and normalized through GROBID TEI.
pmid-31828849,31828849,PMC7004544,10.1111/cas.14277,Potential mechanism of primary resistance to icotinib in patients with advanced non-small cell lung cancer harboring uncommon mutant epidermal growth factor receptor: A multi-center study.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7004544.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31785230,31785230,,10.1016/j.bcp.2019.113729,PI3K/AKT/mTOR signaling as a molecular target in head and neck cancer.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-31785230.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched pre-14:18 manual PDF from 1-s2.0-S0944711314003924-main.pdf by title_text_overlap; moved into workflow PDF store as PMID 31785230.pdf. PDF parsed and normalized through GROBID TEI.
pmid-31780379,31780379,,10.1016/j.clbc.2019.06.017,Practical Treatment Strategies and Future Directions After Progression While Receiving CDK4/6 Inhibition and Endocrine Therapy in Advanced HR(+)/HER2(-) Breast Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31758670,31758670,PMC6938756,10.1111/1759-7714.13255,Activation of insulin-like growth factor-1 receptor confers acquired resistance to osimertinib in non-small cell lung cancer with EGFR T790M mutation.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6938756.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31754213,31754213,,10.1038/s41388-019-1104-z,Distinct co-acquired alterations and genomic evolution during TKI treatment in non-small-cell lung cancer patients with or without acquired T790M mutation.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-31754213.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from s41388-019-1104-z.pdf by doi; moved into workflow PDF store as PMID 31754213.pdf. PDF parsed and normalized through GROBID TEI.
pmid-31591478,31591478,PMC6989400,10.1038/s41388-019-1047-4,Targeting chemoresistant colorectal cancer via systemic administration of a BMP7 variant.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6989400.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31506897,31506897,,10.1007/s10637-019-00814-3,A phase Ib study of a PI3Kinase inhibitor BKM120 in combination with panitumumab in patients with KRAS wild-type advanced colorectal cancer.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-31506897.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from s10637-019-00889-y.pdf by doi; moved into workflow PDF store as PMID 31506897.pdf. PDF parsed and normalized through GROBID TEI.
pmid-31819518,31819518,PMC6886531,10.2147/OTT.S230309,Recent Progress in Rare Oncogenic Drivers and Targeted Therapy For Non-Small Cell Lung Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6886531.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31801615,31801615,PMC6894349,10.1186/s13058-019-1222-0,Combination of mTORC1/2 inhibitor vistusertib plus fulvestrant in vitro and in vivo targets oestrogen receptor-positive endocrine-resistant breast cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6894349.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31769426,31769426,PMC6966459,10.3390/cancers11121866,Overactivation of Akt Contributes to MEK Inhibitor Primary and Acquired Resistance in Colorectal Cancer Cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6966459.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31653970,31653970,PMC6814827,10.1038/s41598-019-51981-5,Genomic characterization of intrinsic and acquired resistance to cetuximab in colorectal cancer patients.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6814827.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31632573,31632573,PMC6789267,,PIK3CA mutations contribute to fulvestrant resistance in ER-positive breast cancer.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-31632573.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched pre-14:18 manual PDF from ol-15-05-6655.pdf by title_text_overlap; moved into workflow PDF store as PMID 31632573.pdf. PDF parsed and normalized through GROBID TEI.
pmid-31439579,31439579,,10.1158/1078-0432.CCR-19-0508,"POSEIDON Trial Phase 1b Results: Safety, Efficacy and Circulating Tumor DNA Response of the Beta Isoform-Sparing PI3K Inhibitor Taselisib (GDC-0032) Combined with Tamoxifen in Hormone Receptor Positive Metastatic Breast Cancer Patients.",none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-31439579.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched pre-14:18 manual PDF from 5749.pdf by doi_fragment_text; moved into workflow PDF store as PMID 31439579.pdf. PDF parsed and normalized through GROBID TEI.
pmid-31361375,31361375,PMC6778626,10.1111/cas.14153,Barcode sequencing identifies resistant mechanisms to epidermal growth factor receptor inhibitors in circulating tumor DNA of lung cancer patients.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6778626.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31318870,31318870,PMC6638825,10.1371/journal.pone.0218444,"Nilotinib interferes with cell cycle, ABC transporters and JAK-STAT signaling pathway in CD34+/lin- cells of patients with chronic phase chronic myeloid leukemia after 12 months of treatment.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6638825.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31091374,31091374,,10.1056/NEJMoa1813904,"Alpelisib for PIK3CA-Mutated, Hormone Receptor-Positive Advanced Breast Cancer.",none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-31091374.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from NEJMoa1813904.pdf by doi; moved into workflow PDF store as PMID 31091374.pdf. PDF parsed and normalized through GROBID TEI.
pmid-30962959,30962959,PMC6435251,10.1136/esmoopen-2018-000444,Genomic heterogeneity and efficacy of PI3K pathway inhibitors in patients with gynaecological cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6435251.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
