paper_id,pmid,doi,title,abstract,year,journal,authors,source_query,retrieval_batch,record_path
pmid-23555248,23555248,10.1371/journal.ppat.1003232,TIM-family proteins promote infection of multiple enveloped viruses through virion-associated phosphatidylserine.,"Human T-cell Immunoglobulin and Mucin-domain containing proteins (TIM1, 3, and 4) specifically bind phosphatidylserine (PS). TIM1 has been proposed to serve as a cellular receptor for hepatitis A virus and Ebola virus and as an entry factor for dengue virus. Here we show that TIM1 promotes infection of retroviruses and virus-like particles (VLPs) pseudotyped with a range of viral entry proteins, in particular those from the filovirus, flavivirus, New World arenavirus and alphavirus families. TIM1 also robustly enhanced the infection of replication-competent viruses from the same families, including dengue, Tacaribe, Sindbis and Ross River viruses. All interactions between TIM1 and pseudoviruses or VLPs were PS-mediated, as demonstrated with liposome blocking and TIM1 mutagenesis experiments. In addition, other PS-binding proteins, such as Axl and TIM4, promoted infection similarly to TIM1. Finally, the blocking of PS receptors on macrophages inhibited the entry of Ebola VLPs, suggesting that PS receptors can contribute to infection in physiologically relevant cells. Notably, infection mediated by the entry proteins of Lassa fever virus, influenza A virus and SARS coronavirus was largely unaffected by TIM1 expression. Taken together our data show that TIM1 and related PS-binding proteins promote infection of diverse families of enveloped viruses, and may therefore be useful targets for broad-spectrum antiviral therapies.",2013,PLoS pathogens,Jemielity S;Wang JJ;Chan YK;Ahmed AA;Li W;Monahan S;Bu X;Farzan M;Freeman GJ;Umetsu DT;Dekruyff RH;Choe H,"((dengue[tiab] OR DENV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab])); ((Ebola[tiab] OR ""Ebola virus""[tiab] OR Ebolavirus[tiab] OR EBOV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23555248.json
pmid-23532970,23532970,10.1002/hep.26421,Adenosine kinase is a key determinant for the anti-HCV activity of ribavirin.,"UNLABELLED: Ribavirin (RBV) is often used in conjunction with interferon-based therapy for patients with chronic hepatitis C. There is a drastic difference in the anti-hepatitis C virus (HCV) activity of RBV between the HuH-7-derived assay system, OR6, possessing the RBV-resistant phenotype (50% effective concentration [EC50 ]: >100 µM) and the recently discovered Li23-derived assay system, ORL8, possessing the RBV-sensitive phenotype (EC50 : 8 µM; clinically achievable concentration). This is because the anti-HCV activity of RBV was mediated by the inhibition of inosine monophosphate dehydrogenase in RBV-sensitive ORL8 cells harboring HCV RNA. By means of comparative analyses using RBV-resistant OR6 cells and RBV-sensitive ORL8 cells, we tried to identify host factor(s) determining the anti-HCV activity of RBV. We found that the expression of adenosine kinase (ADK) in ORL8 cells was significantly higher than that in RBV-resistant OR6 cells harboring HCV RNA. Ectopic ADK expression in OR6 cells converted them from an RBV-resistant to an RBV-sensitive phenotype, and inhibition of ADK abolished the activity of RBV. We showed that the differential ADK expression between ORL8 and OR6 cells was not the result of genetic polymorphisms in the ADK gene promoter region and was not mediated by a microRNA control mechanism. We found that the 5' untranslated region (UTR) of ADK messenger RNA in ORL8 cells was longer than that in OR6 cells, and that only a long 5' UTR possessed internal ribosome entry site (IRES) activity. Finally, we demonstrated that the long 5' UTR functioned as an IRES in primary human hepatocytes.

CONCLUSION: These results indicate that ADK acts as a determinant for the activity of RBV and provide new insight into the molecular mechanism underlying differential drug sensitivity.",2013,"Hepatology (Baltimore, Md.)",Mori K;Hiraoka O;Ikeda M;Ariumi Y;Hiramoto A;Wataya Y;Kato N,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23532970.json
pmid-23516533,23516533,10.1371/journal.pone.0058675,N-substituted benzyl matrinic acid derivatives inhibit hepatitis C virus (HCV) replication through down-regulating host heat-stress cognate 70 (Hsc70) expression.,"Heat-stress cognate 70 (Hsc70) is a host factor that helps hepatitis C virus (HCV) to complete its life cycle in infected hepatocytes. Using Hsc70 as a target for HCV inhibition, a series of novel N-substituted benzyl matrinic/sophoridinic acid derivatives was synthesized and evaluated for their anti-HCV activity in vitro. Among these analogues, compound 7c possessing N-p-methylbenzyl afforded an appealing ability to inhibit HCV replication with SI value over 53. Furthermore, it showed a good oral pharmacokinetic profile with area-under-curve (AUC) of 13.4 µM·h, and a considerably good safety in oral administration in mice (LD50>1000 mg/kg). As 7c suppresses HCV replication via an action mode distinctly different from that of the marketed anti-HCV drugs, it has been selected as a new mechanism anti-HCV candidate for further investigation, with an advantage of no or decreased chance to induce drug-resistant mutations.",2013,PloS one,Du NN;Peng ZG;Bi CW;Tang S;Li YH;Li JR;Zhu YP;Zhang JP;Wang YX;Jiang JD;Song DQ,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23516533.json
pmid-23497283,23497283,10.1186/1742-4690-10-27,The efficiency of Vpx-mediated SAMHD1 antagonism does not correlate with the potency of viral control in HIV-2-infected individuals.,"BACKGROUND: The presence of a vpx gene distinguishes HIV-2 from HIV-1, the main causative agent of AIDS. Vpx degrades the restriction factor SAMHD1 to boost HIV-2 infection of macrophages and dendritic cells and it has been suggested that the activation of antiviral innate immune responses after Vpx-dependent infection of myeloid cells may explain why most HIV-2-infected individuals efficiently control viral replication and become long-term survivors. However, the role of Vpx-mediated SAMHD1 antagonism in the virological and clinical outcome of HIV-2 infection remained to be investigated.

RESULTS: Here, we analyzed the anti-SAMHD1 activity of vpx alleles derived from seven viremic and four long-term aviremic HIV-2-infected individuals. We found that effective Vpx-mediated SAMHD1 degradation and enhancement of myeloid cell infection was preserved in most HIV-2-infected individuals including all seven that failed to control the virus and developed AIDS. The only exception were vpx alleles from an aviremic individual that predicted a M68K change in a highly conserved nuclear localization signal which disrupted the ability of Vpx to counteract SAMHD1. We also found that HIV-2 is less effective than HIV-1 in inducing innate immune activation in dendritic cells.

CONCLUSIONS: Effective immune control of viral replication in HIV-2-infected individuals is not associated with increased Vpx-mediated degradation of SAMHD1.",2013,Retrovirology,Yu H;Usmani SM;Borch A;Krämer J;Stürzel CM;Khalid M;Li X;Krnavek D;van der Ende ME;Osterhaus AD;Gruters RA;Kirchhoff F,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23497283.json
pmid-23497128,23497128,10.1186/1743-422X-10-73,"Cellular phosphoinositides and the maturation of bluetongue virus, a non-enveloped capsid virus.","BACKGROUND: Bluetongue virus (BTV), a member of Orbivirus genus in the Reoviridae family is a double capsid virus enclosing a genome of 10 double-stranded RNA segments. A non-structural protein of BTV, NS3, which is associated with cellular membranes and interacts with outer capsid proteins, has been shown to be involved in virus morphogenesis in infected cells. In addition, studies have also shown that during the later stages of virus infection NS3 behaves similarly to HIV protein Gag, an enveloped viral protein. Since Gag protein is known to interact with membrane lipid phosphatidylinositol (4,5) bisphosphate [PI(4,5)P2] and one of the known binding partners of NS3, cellular protein p11 also interacts with annexin a PI(4,5)P2 interacting protein, this study was designed to understand the role of this negatively charged membrane lipid in BTV assembly and maturation.

METHODS: Over expression of cellular enzymes that either depleted cells of PI(4,5)P2 or altered the distribution of PI(4,5)P2, were used to analyze the effect of the lipid on BTV maturation at different times post-infection. The production of mature virus particles was monitored by plaque assay. Microscopic techniques such as confocal microscopy and electron microscopy (EM) were also undertaken to study localization of virus proteins and virus particles in cells, respectively.

RESULTS: Initially, confocal microscopic analysis demonstrated that PI(4,5)P2 not only co-localized with NS3, but it also co-localized with VP5, one of the outer capsid proteins of BTV. Subsequently, experiments involving depletion of cellular PI(4,5)P2 or its relocation demonstrated an inhibitory effect on normal BTV maturation and it also led to a redistribution of BTV proteins within the cell. The data was supported further by EM visualization showing that modulation of PI(4,5)P2 in cells indeed resulted in less particle production.

CONCLUSION: This study to our knowledge, is the first report demonstrating involvement of PI(4,5)P2 in a non-enveloped virus assembly and release. As BTV does not have lipid envelope, this finding is unique for this group of viruses and it suggests that the maturation of capsid and enveloped viruses may be more closely related than previously thought.",2013,Virology journal,Bhattacharya B;Roy P,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (interactome[tiab] OR AP-MS[tiab] OR ""affinity purification mass spectrometry""[tiab] OR ""proximity proteomics""[tiab] OR ""proximity labeling""[tiab] OR BioID[tiab] OR ""protein interaction mapping""[tiab] OR (""viral protein""[tiab] AND (""host protein""[tiab] OR ""cellular protein""[tiab]))))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23497128.json
pmid-23478265,23478265,10.1128/MCB.01603-12,Human DEAD box helicase 3 couples IκB kinase ε to interferon regulatory factor 3 activation.,"The human DEAD box protein 3 (DDX3) has been implicated in different processes contributing to gene expression. Interestingly, DDX3 is required as an essential host factor for the replication of HIV and hepatitis C virus (HCV) and is therefore considered a potential drug target. On the other hand, DDX3 interacts with IκB kinase ε (IKKε) and TANK-binding kinase 1 (TBK1) and contributes to the induction of antiviral type I interferons (IFNs). However, the molecular mechanism by which DDX3 contributes to IFN induction remains unclear. Here we show that DDX3 mediates phosphorylation of interferon regulatory factor 3 (IRF3) by the kinase IKKε. DDX3 directly interacts with IKKε and enhances its autophosphorylation and activation. IKKε then phosphorylates several serine residues in the N terminus of DDX3. Phosphorylation of DDX3 at serine 102 (S102) is required for recruitment of IRF3 to DDX3, facilitating its phosphorylation by IKKε. Mutation of S102 to alanine disrupted the interaction between DDX3 and IRF3 but not that between DDX3 and IKKε. The S102A mutation failed to enhance ifnb promoter activation, suggesting that the DDX3-IRF3 interaction is crucial for this effect. Our data implicates DDX3 as a scaffolding adaptor that directly facilitates phosphorylation of IRF3 by IKKε. DDX3 might thus be involved in pathway-specific activation of IRF3.",2013,Molecular and cellular biology,Gu L;Fullam A;Brennan R;Schröder M,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab])); ((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23478265.json
pmid-23460728,23460728,10.1084/jem.20120572,IL-27 inhibits HIV-1 infection in human macrophages by down-regulating host factor SPTBN1 during monocyte to macrophage differentiation.,"The susceptibility of macrophages to HIV-1 infection is modulated during monocyte differentiation. IL-27 is an anti-HIV cytokine that also modulates monocyte activation. In this study, we present new evidence that IL-27 promotes monocyte differentiation into macrophages that are nonpermissive for HIV-1 infection. Although IL-27 treatment does not affect expression of macrophage differentiation markers or macrophage biological functions, it confers HIV resistance by down-regulating spectrin β nonerythrocyte 1 (SPTBN1), a required host factor for HIV-1 infection. IL-27 down-regulates SPTBN1 through a TAK-1-mediated MAPK signaling pathway. Knockdown of SPTBN1 strongly inhibits HIV-1 infection of macrophages; conversely, overexpression of SPTBN1 markedly increases HIV susceptibility of IL-27-treated macrophages. Moreover, we demonstrate that SPTBN1 associates with HIV-1 gag proteins. Collectively, our results underscore the ability of IL-27 to protect macrophages from HIV-1 infection by down-regulating SPTBN1, thus indicating that SPTBN1 is an important host target to reduce HIV-1 replication in one major element of the viral reservoir.",2013,The Journal of experimental medicine,Dai L;Lidie KB;Chen Q;Adelsberger JW;Zheng X;Huang D;Yang J;Lempicki RA;Rehman T;Dewar RL;Wang Y;Hornung RL;Canizales KA;Lockett SJ;Lane HC;Imamichi T,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23460728.json
pmid-23448277,23448277,10.1186/1742-4690-10-25,The V86M mutation in HIV-1 capsid confers resistance to TRIM5α by abrogation of cyclophilin A-dependent restriction and enhancement of viral nuclear import.,"BACKGROUND: HIV-1 is inhibited early after entry into cells expressing some simian orthologues of the tripartite motif protein family member TRIM5α. Mutants of the human orthologue (TRIM5αhu) can also provide protection against HIV-1. The host protein cyclophilin A (CypA) binds incoming HIV-1 capsid (CA) proteins and enhances early stages of HIV-1 replication by unknown mechanisms. On the other hand, the CA-CypA interaction is known to increase HIV-1 susceptibility to restriction by TRIM5α. Previously, the mutation V86M in the CypA-binding loop of HIV-1 CA was found to be selected upon serial passaging of HIV-1 in cells expressing Rhesus macaque TRIM5α (TRIM5αrh). The objectives of this study were (i) to analyze whether V86M CA allows HIV-1 to escape mutants of TRIM5αhu, and (ii) to characterize the role of CypA in the resistance to TRIM5α conferred by V86M.

RESULTS: We find that in single-cycle HIV-1 vector transduction experiments, V86M confers partial resistance against R332G-R335G TRIM5αhu and other TRIM5αhu variable 1 region mutants previously isolated in mutagenic screens. However, V86M HIV-1 does not seem to be resistant to R332G-R335G TRIM5αhu in a spreading infection context. Strikingly, restriction of V86M HIV-1 vectors by TRIM5αhu mutants is mostly insensitive to the presence of CypA in infected cells. NMR experiments reveal that V86M alters CypA interactions with, and isomerisation of CA. On the other hand, V86M does not affect the CypA-mediated enhancement of HIV-1 replication in permissive human cells. Finally, qPCR experiments show that V86M increases HIV-1 transport to the nucleus of cells expressing restrictive TRIM5α.

CONCLUSIONS: Our study shows that V86M de-couples the two functions associated with CA-CypA binding, i.e. the enhancement of restriction by TRIM5α and the enhancement of HIV-1 replication in permissive human cells. V86M enhances the early stages of HIV-1 replication in restrictive cells by improving nuclear import. In summary, our data suggest that HIV-1 escapes restriction by TRIM5α through the selective disruption of CypA-dependent, TRIM5α-mediated inhibition of nuclear import. However, V86M does not seem to relieve restriction of a spreading HIV-1 infection by TRIM5αhu mutants, underscoring context-specific restriction mechanisms.",2013,Retrovirology,Veillette M;Bichel K;Pawlica P;Freund SM;Plourde MB;Pham QT;Reyes-Moreno C;James LC;Berthoux L,"((KSHV[ti] OR ""Kaposi sarcoma-associated herpesvirus""[ti] OR dengue[ti] OR DENV[ti] OR ""hepatitis C virus""[ti] OR HCV[ti] OR coxsackievirus[ti] OR HIV[ti] OR Ebola[ti] OR EBOV[ti]) AND (""ubiquitin ligase""[tiab] OR proteasome[tiab] OR autophagy[tiab] OR ""ER-phagy""[tiab] OR reticulophagy[tiab] OR ""nuclear import""[tiab] OR ""RNA-binding protein""[tiab] OR ""replication complex""[tiab] OR trafficking[tiab]) AND (""host factor""[tiab] OR ""host protein""[tiab] OR ""viral protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR restricts[tiab] OR promotes[tiab]) NOT (patient*[tiab] OR plasma[tiab] OR serum[tiab] OR biomarker*[tiab] OR metabolomic*[tiab] OR ""network pharmacology""[tiab] OR docking[tiab] OR vaccine*[tiab] OR diagnostic*[tiab] OR epidemiolog*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23448277.json
pmid-23432411,23432411,10.1021/pr300918r,The conserved set of host proteins incorporated into HIV-1 virions suggests a common egress pathway in multiple cell types.,"HIV-1 incorporates a large array of host proteins into virions. Determining the host protein composition in HIV virions has technical difficulties, including copurification of microvesicles. We developed an alternative purification technique using cholesterol that differentially modulates the density of virions and microvesicles (density modification, DM) allowing for high-yield virion purification that is essential for tandem mass spectrometric and quantitative proteomic (iTRAQ) analysis. DM purified virions were analyzed using iTRAQ and validated against Optiprep (60% iodixanol) purified virions. We were able to characterize host protein incorporation in DM-purified HIV particles derived from CD4+ T-cell lines; we compared this data set to a reprocessed data set of monocyte-derived macrophages (MDM) derived HIV-1 using the same bioinformatics pipeline. Seventy-nine clustered proteins were shared between the MDM derived and T-cell derived data set. These clusters included an extensive collection of actin isoforms, HLA proteins, chaperones, and a handful of other proteins, many of which have previously been documented to interact with viral proteins. Other proteins of note were ERM proteins, the dynamin domain containing protein EH4, a phosphodiesterase, and cyclophilin A. As these proteins are incorporated in virions produced in both cell types, we hypothesize that these proteins may have direct interactions with viral proteins or may be important in the viral life cycle. Additionally, identified common set proteins are predicted to interact with >1000 related human proteins. Many of these secondary interacting proteins are reported to be incorporated into virions, including ERM proteins and adhesion molecules. Thus, only a few direct interactions between host and viral proteins may dictate the host protein composition in virions. Ultimately, interaction and expression differences in host proteins between cell types may drive virion phenotypic diversity, despite conserved viral protein-host protein interactions between cell types.",2013,Journal of proteome research,Linde ME;Colquhoun DR;Ubaida Mohien C;Kole T;Aquino V;Cotter R;Edwards N;Hildreth JE;Graham DR,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (interactome[tiab] OR AP-MS[tiab] OR ""affinity purification mass spectrometry""[tiab] OR ""proximity proteomics""[tiab] OR ""proximity labeling""[tiab] OR BioID[tiab] OR ""protein interaction mapping""[tiab] OR (""viral protein""[tiab] AND (""host protein""[tiab] OR ""cellular protein""[tiab])))); ((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23432411.json
pmid-23427160,23427160,10.1128/JVI.02526-12,Hepatitis C virus replication is modulated by the interaction of nonstructural protein NS5B and fatty acid synthase.,"Hepatitis C virus (HCV) nonstructural protein 5B (NS5B) is an RNA-dependent RNA polymerase (RdRp) that acts as a key player in the HCV replication complex. Understanding the interplay between the viral and cellular components of the HCV replication complex could provide new insight for prevention of the progression of HCV-associated hepatocellular carcinoma (HCC). In this study, the NS5B protein was used as the bait in a pulldown assay to screen for NS5B-interacting proteins that are present in Huh7 hepatoma cell lysates. After mass spectrophotometric analysis, fatty acid synthase (FASN) was found to interact with NS5B. Coimmunoprecipitation and double staining assays further confirmed the direct binding between NS5B and FASN. The domain of NS5B that interacts with FASN was also determined. Moreover, FASN was associated with detergent-resistant lipid rafts and colocalized with NS5B in active HCV replication complexes. In addition, overexpression of FASN enhanced HCV expression in Huh7/Rep-Feo cells, while transfection of FASN small interfering RNA (siRNA) or treatment with FASN-specific inhibitors decreased HCV replication and viral production. Notably, FASN directly increased HCV NS5B RdRp activity in vitro. These results together indicate that FASN interacts with NS5B and modulates HCV replication through a direct increase of NS5B RdRp activity. FASN may thereby serve as a target for the treatment of HCV infection and the prevention of HCV-associated HCC progression.",2013,Journal of virology,Huang JT;Tseng CP;Liao MH;Lu SC;Yeh WZ;Sakamoto N;Chen CM;Cheng JC,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23427160.json
pmid-23408612,23408612,10.1128/JVI.02424-12,Membrane topology and function of dengue virus NS2A protein.,"Flavivirus nonstructural protein 2A (NS2A) is a component of the viral replication complex that functions in virion assembly and antagonizes the host immune response. Although flavivirus NS2A is known to associate with the endoplasmic reticulum (ER) membrane, the detailed topology of this protein has not been determined. Here we report the first topology model of flavivirus NS2A on the ER membrane. Using dengue virus (DENV) NS2A as a model, we show that (i) the N-terminal 68 amino acids are located in the ER lumen, with one segment (amino acids 30 to 52) that interacts with ER membrane without traversing the lipid bilayer; (ii) amino acids 69 to 209 form five transmembrane segments, each of which integrally spans the ER membrane; and (iii) the C-terminal tail (amino acids 210 to 218) is located in the cytosol. Nuclear magnetic resonance (NMR) structural analysis showed that the first membrane-spanning segment (amino acids 69 to 93) consists of two helices separated by a ""helix breaker."" The helix breaker is formed by amino acid P85 and one positively charged residue, R84. Functional analysis using replicon and genome-length RNAs of DENV-2 indicates that P85 is not important for viral replication. However, when R84 was replaced with E, the mutation attenuated both viral RNA synthesis and virus production. Remarkably, an R84A mutation did not affect viral RNA synthesis but blocked intracellular formation of infectious virions. Collectively, the mutagenesis results demonstrate that NS2A functions in both DENV RNA synthesis and virion assembly/maturation. The topology model of DENV NS2A provides a good starting point for studying how flavivirus NS2A modulates viral replication and evasion of host immune response.",2013,Journal of virology,Xie X;Gayen S;Kang C;Yuan Z;Shi PY,"((dengue[tiab] OR DENV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23408612.json
pmid-23369367,23369367,10.1186/1742-4690-10-13,Identification of low molecular weight nuclear complexes containing integrase during the early stages of HIV-1 infection.,"BACKGROUND: HIV-1 replication requires integration of its reverse transcribed viral cDNA into a host cell chromosome. The DNA cutting and joining reactions associated to this key step are catalyzed by the viral protein integrase (IN). In infected cells, IN binds the viral cDNA, together with viral and cellular proteins, to form large nucleoprotein complexes. However, the dynamics of IN complexes formation is still poorly understood.

RESULTS: Here, we characterized IN complexes during the early stages of T-lymphocyte infection. We found that following viral entry into the host cell, IN was rapidly targeted to proteasome-mediated degradation. Interactions between IN and cellular cofactors LEDGF/p75 and TNPO3 were detected as early as 6 h post-infection. Size exclusion chromatography of infected cell extracts revealed distinct IN complexes in vivo. While at 2 h post-infection the majority of IN eluted within a high molecular weight complex competent for integration (IN complex I), IN was also detected in a low molecular weight complex devoid of full-length viral cDNA (IN complex II, ~440 KDa). At 6 h post-infection the relative proportion of IN complex II increased. Inhibition of reverse transcription or integration did not alter the elution profile of IN complex II in infected cells. However, in cells depleted for LEDGF/p75 IN complex II shifted to a lower molecular weight complex (IN complex III, ~150 KDa) containing multimers of IN. Notably, cell fractionation experiments indicated that both IN complex II and III were exclusively nuclear. Finally, IN complex II was not detected in cells infected with a virus harboring a mutated IN defective for LEDGF/p75 interaction and tetramerization.

CONCLUSIONS: Our findings indicate that, shortly after viral entry, a significant portion of DNA-free IN that is distinct from active pre-integration complexes accumulates in the nucleus.",2013,Retrovirology,Gérard A;Soler N;Ségéral E;Belshan M;Emiliani S,"((KSHV[ti] OR ""Kaposi sarcoma-associated herpesvirus""[ti] OR dengue[ti] OR DENV[ti] OR ""hepatitis C virus""[ti] OR HCV[ti] OR coxsackievirus[ti] OR HIV[ti] OR Ebola[ti] OR EBOV[ti]) AND (""ubiquitin ligase""[tiab] OR proteasome[tiab] OR autophagy[tiab] OR ""ER-phagy""[tiab] OR reticulophagy[tiab] OR ""nuclear import""[tiab] OR ""RNA-binding protein""[tiab] OR ""replication complex""[tiab] OR trafficking[tiab]) AND (""host factor""[tiab] OR ""host protein""[tiab] OR ""viral protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR restricts[tiab] OR promotes[tiab]) NOT (patient*[tiab] OR plasma[tiab] OR serum[tiab] OR biomarker*[tiab] OR metabolomic*[tiab] OR ""network pharmacology""[tiab] OR docking[tiab] OR vaccine*[tiab] OR diagnostic*[tiab] OR epidemiolog*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-23369367.json
