paper_id,pmid,doi,title,abstract,year,source_query,abstract_reviewer_decision,abstract_reviewer_rationale,abstract_reviewer2_decision,abstract_reviewer2_rationale,abstract_reviewer2_confidence,promotion_decision
pmid-15355349,15355349,10.1111/j.1432-1033.2004.04312.x,The HNF1beta transcription factor has several domains involved in nephrogenesis and partially rescues Pax8/lim1-induced kidney malformations.,"The tissue-specific transcription factors HNF1alpha and HNF1beta are closely related homeodomain proteins conserved in vertebrate evolution. Heterozygous mutations in human HNF1beta but not in HNF1alpha genes are associated with kidney malformations. Overexpression of HNF1beta in Xenopus embryos leads to defective pronephros development, while HNF1alpha has no effect. We have defined the regions responsible for this functional difference between HNF1beta and HNF1alpha in transfected HeLa cells as well as in injected Xenopus embryos. Using domain swapping experiments, we located a nuclear localization signal in the POUH domain of HNF1beta, and showed that the POUS and POUH domains of HNF1beta mediate a high transactivation potential in transfected cells. In injected Xenopus embryos three HNF1beta domains are involved in nephrogenesis. These include the dimerization domain, the 26 amino acid segment specific for splice variant A as well as the POUH domain. As HNF1beta together with Pax8 and lim1 constitute the earliest regulators in the pronephric anlage, it is possible that they cooperate during early nephrogenesis. We have shown here that HNF1beta can overcome the enlargement and the induction of an ectopic pronephros mediated by overexpression of Pax8 and lim1. However, the phenotype induced by Pax8 and lim1 overexpression and characterized by cyst-like structures and thickening of the pronephric tubules was not altered by HNF1beta overexpression. Taken together, HNF1beta acts antagonistically to Pax8 and lim1 in only some processes during nephrogenesis, and a simple antagonistic relationship does not completely describe the functions of these genes. We conclude that HNF1beta has some distinct morphogenetic properties during nephrogenesis.",2004,"(""PAX8""[Title/Abstract] OR ""PAX-8""[Title/Abstract] OR ""paired box 8""[Title/Abstract] OR ""paired-box gene 8""[Title/Abstract]) AND (""nuclear localization""[Title/Abstract] OR ""nuclear localisation""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR ""subcellular localization""[Title/Abstract] OR ""subcellular localisation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract] OR ""nuclear import""[Title/Abstract] OR ""nuclear export""[Title/Abstract])",exclude,"Title/abstract does not show a mechanism regulating PAX8 or a PAX-family protein; likely marker, expression, disease, or unrelated mechanism context.",confirm_exclude,Confirmed: title/abstract does not provide PAX8 or PAX-family protein-level regulatory mechanism evidence in the requested classes.,high,stop
pmid-15306932,15306932,10.1177/106689690401200301,Subcellular localization of immunohistochemical signals: knowledge of the ultrastructural or biologic features of the antigens helps predict the signal localization and proper interpretation of immunostains.,"In the literature, sufficient attention has not been paid to the precise subcellular localization of immunohistochemical signals, the knowledge of which is essential for proper interpretation of immunostains and distinction of genuine staining from biotin-associated or other nonspecific stainings. The subcellular localization of the signals can in fact be easily deduced from the known biologic or ultrastructural characteristics of the antigens. Extracellular antigens obviously are located in the extracellular compartment. Cellular antigens fall into 3 major groups: membranous, nuclear, and cytoplasmic. Membranous antigens include cell adhesion molecules (such as E-cadherin, N-CAM), cell surface/transmembrane receptors and proteins (such as tyrosine kinase receptors, most leukocyte antigens, CD10, CEA), and molecules linking surface molecules to cytoskeleton (such as beta-catenin, dystrophin). Nuclear antigens include cell cycle-associated proteins (such as cyclins, p16, Ki-67), nuclear enzymes (such as TdT), transcription factors (such as TTF-1, CDX-2, myogenin, PAX-5), tumor suppressor gene products (such as p53, p63, WT1, Rb), steroid hormone receptors (such as ER, PR), calcium-binding proteins (such as S-100 protein, calretinin), and some viral proteins (such as CMV, herpes). Cytoplasmic antigens can take up a granular pattern due to localization in organelles, granules, or secretory vesicles (such as chromogranin, hormones, lysozyme, HMB-45), fibrillary pattern attributable to the filamentous nature of the molecules (intermediate filaments and microfilaments), or diffuse or patchy pattern due to localization in the cytosol or large vesicles (such as myoglobin, albumin, thyroglobulin). Aberrant localization of the molecules, when present, can provide important insight into disease processes and aid in their diagnosis, such as loss of membranous E-cadherin expression in lobular breast carcinoma, aberrant nuclear localization of beta-catenin in colorectal adenocarcinoma, pattern of ALK staining in anaplastic large cell lymphoma correlating with the different types of chromosomal translocations, presence of additional cytoplasmic CD10 staining in the enterocytes indicative of microvillous inclusion disease, and ""reversed"" staining for EMA in micropapillary mammary carcinoma.",2004,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",exclude,"Title/abstract does not show a mechanism regulating PAX8 or a PAX-family protein; likely marker, expression, disease, or unrelated mechanism context.",confirm_exclude,Confirmed: title/abstract does not provide PAX8 or PAX-family protein-level regulatory mechanism evidence in the requested classes.,high,stop
pmid-15149326,15149326,10.1111/j.1523-1755.2004.00639.x,Suppression of chaperone-mediated autophagy in the renal cortex during acute diabetes mellitus.,"BACKGROUND: In the renal hypertrophy that occurs in diabetes mellitus, decreased proteolysis may lead to protein accumulation, but it is unclear which proteins are affected. Because the lysosomal proteolytic pathway of chaperone-mediated autophagy is suppressed by growth factors in cultured cells, we investigated whether the abundance of substrates of this pathway increase in diabetic hypertrophy.

METHODS: Rats with streptozotocin (STZ)-induced diabetes were pair-fed with vehicle-injected control rats. Proteolysis was measured as lysine release in renal cortical suspensions and protein synthesis as phenylalanine incorporation. Target proteins of chaperone-mediated autophagy were measured in cortical lysates and nuclear extracts by immunoblot analysis. Proteins that regulate chaperone-mediated autophagy [the lysosomal-associated membrane protein 2a (LAMP2a) or the heat shock cognate protein of 73 kD (hsc-73)] were measured in lysosomes isolated by density gradient centrifugation.

RESULTS: Proteolysis decreased by 41% in diabetic rats; protein synthesis increased at 3 days, but returned to baseline by 7 days. The abundance of proteins containing that chaperone-mediated autophagy KFERQ signal motif increased 38% and individual KFERQ containing proteins [e.g., M2 pyruvate kinase, glyceraldehyde-3-phosphate dehydrogenase (GAPDH) and pax2] were more abundant. LAMP2a and hsc73 decreased by 25% and 81%, respectively, in cortical lysosomes from diabetic vs. control rats.

CONCLUSION: The decline in proteolysis in acute diabetes mellitus is associated with an increase in proteins degraded by chaperone-mediated autophagy and a decrease in proteins which regulate this pathway. This study provides the first evidence that reduced chaperone-mediated autophagy contributes to accumulation of specific proteins in diabetic-induced renal hypertrophy.",2004,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",exclude,"Title/abstract does not show a mechanism regulating PAX8 or a PAX-family protein; likely marker, expression, disease, or unrelated mechanism context.",confirm_exclude,Confirmed: title/abstract does not provide PAX8 or PAX-family protein-level regulatory mechanism evidence in the requested classes.,high,stop
pmid-15148315,15148315,10.1074/jbc.M402949200,"Cross-talk between the paired domain and the homeodomain of Pax3: DNA binding by each domain causes a structural change in the other domain, supporting interdependence for DNA Binding.","The Pax3 protein has two DNA binding domains, a Paired domain (PD) and a paired-type Homeo domain (HD). Although the PD and HD can bind to cognate DNA sequences when expressed individually, genetic and biochemical data indicate that the two domains are functionally interdependent in intact Pax3. The mechanistic basis of this functional interdependence is unknown and was studied by protease sensitivity. Pax3 was modified by the creation of Factor Xa cleavage sites at discrete locations in the PD, the HD, and in the linker segment joining the PD and the HD (Xa172, Xa189, and Xa216) in individual Pax3 mutants. The effect of Factor Xa insertions on protein stability and on DNA binding by the PD and the HD was measured using specific target site sequences. Independent insertions at position 100 in the linker separating the first from the second helix-turn-helix motif of the PD and at position 216 immediately upstream of the HD were found to be readily accessible to Factor Xa cleavage. The effect of DNA binding by the PD or the HD on accessibility of Factor Xa sites inserted in the same or in the other domain was monitored and quantitated for multiple mutants bearing different numbers of Xa sites at each position. In general, DNA binding reduced accessibility of all sites, suggesting a more compact and less solvent-exposed structure of DNA-bound versus DNA-free Pax3. Results of dose response and time course experiments were consistent and showed that DNA binding by the PD not only caused a local structural change in the PD but also caused a conformational change in the HD (P3OPT binding to Xa216 mutants); similarly, DNA binding by the HD also caused a conformational change in the PD (P2 binding to Xa100 mutants). These results provide a structural basis for the functional interdependence of the two DNA binding domains of Pax3.",2004,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",exclude,"Title/abstract does not show a mechanism regulating PAX8 or a PAX-family protein; likely marker, expression, disease, or unrelated mechanism context.",confirm_exclude,Confirmed: title/abstract does not provide PAX8 or PAX-family protein-level regulatory mechanism evidence in the requested classes.,high,stop
pmid-15143176,15143176,10.1128/MCB.24.11.4824-4834.2004,Paired-type homeodomain transcription factors are imported into the nucleus by karyopherin 13.,"We report that the paired homeodomain transcription factor Pax6 is imported into the nucleus by the Karyopherin beta family member Karyopherin 13 (Kap13). Pax6 was identified as a potential cargo for Kap13 by a yeast two-hybrid screen. Direct binding of Pax6 to Kap13 was subsequently confirmed by in vitro assays with recombinant proteins, and binding in vivo was shown by coimmunoprecipitation. Ran-dependent import of Pax6 by Kap13 was shown to occur by using a digitonin-permeabilized cells assay. Kap13 binds to Pax6 via a nuclear localization sequence (NLS), which is located within a segment of 80 amino acid residues that includes the homeodomain. Kap13 showed reduced binding to Pax6 when either region located at each end of the homeodomain (208 to 214 and 261 to 267) was deleted. The paired-type homeodomain transcription factor family includes more than 20 members. All members contain a region similar to the NLS found in Pax6 and are therefore likely to be imported by Kap13. We confirmed this hypothesis for Pax3 and Crx, which bind to and are imported by Kap13.",2004,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",include,Abstract locally connects a PAX-family comparator to protein-level regulation within the requested mechanism classes.,confirm_include,Confirmed: title/abstract provides plausible direct or comparator PAX-family protein-level regulation evidence within scope.,medium,advance_to_import
pmid-15116375,15116375,10.1002/mus.20012,Continuous myofiber remodeling in uninjured extraocular myofibers: myonuclear turnover and evidence for apoptosis.,"Unlike normal mature limb skeletal muscles, in which satellite cells are quiescent unless the muscle is injured, satellite cells in mammalian adult extraocular muscles (EOM) are chronically activated. This is evidenced by hepatocyte growth factor, the myogenic regulatory factor, Pax-7, and the cell-cycle marker, Ki-67, localized to the satellite cell position using serial sections and the positional markers laminin and dystrophin. Bromodeoxyuridine (brdU) labeling combined with dystrophin immunostaining showed brdU-positive myonuclei, presumably the result of fusion of activated satellite cells into existing myofibers. One new myonucleus was added to every 1000 myofibers in cross-section using a 12-hour brdU-labeling paradigm. The EOM thus appear to retain a stable nuclear population by an opposing process of apoptosis that results in myonuclear removal as visualized by terminal deoxynucleotidyltransferase-mediated nick end labeling (TUNEL). Activated caspase-3 was present in localized cytoplasmic domains extending from 10 to 210 microm within individual myofibers, suggesting segmental cytoplasmic reorganization. Understanding the cellular mechanisms that maintain this process of continuous myonuclear addition and removal in normal adult EOM may suggest new hypotheses to explain the preferential involvement or sparing of these muscles in skeletal muscle disease.",2004,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",exclude,"Title/abstract does not show a mechanism regulating PAX8 or a PAX-family protein; likely marker, expression, disease, or unrelated mechanism context.",confirm_exclude,Confirmed: title/abstract does not provide PAX8 or PAX-family protein-level regulatory mechanism evidence in the requested classes.,high,stop
pmid-15110705,15110705,10.1016/j.ydbio.2004.01.042,Djeyes absent (Djeya) controls prototypic planarian eye regeneration by cooperating with the transcription factor Djsix-1.,"A conserved network of nuclear proteins is crucial to eye formation in both vertebrates and invertebrates. The finding that freshwater planarians can regenerate eyes without the contribution of Pax6 suggests that alternative combinations of regulatory elements may control the morphogenesis of the prototypic planarian eye. To further dissect the molecular events controlling eye regeneration in planarians, we investigated the role of eyes absent (Djeya) and six-1 (Djsix-1) genes in Dugesia japonica. These genes are expressed in both regenerating eyes and in differentiated photoreceptors of intact adults. Through RNAi studies, we show that Djsix-1 and Djeya are both critical for the regeneration of normal eyes in planarians and genetically cooperate in vivo to establish correct eye cell differentiation. We further demonstrate that the genetic interaction is mediated by physical interaction between the evolutionarily conserved domains of these two proteins. These data indicate that planarians use cooperatively Djsix-1 and Djeya for the proper specification of photoreceptors, implicating that the mechanism involving their evolutionarily conserved domains can be very ancient. Finally, both Djsix-1 and Djeya double-stranded RNA are substantially more effective at producing no-eye phenotypes in the second round of regeneration. This is probably due to the significant plasticity of the planarian model system, based on the presence of a stable population of totipotent stem cells, which ensure the rapid cell turnover of all differentiated cell types.",2004,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",exclude,"Title/abstract does not show a mechanism regulating PAX8 or a PAX-family protein; likely marker, expression, disease, or unrelated mechanism context.",confirm_exclude,Confirmed: title/abstract does not provide PAX8 or PAX-family protein-level regulatory mechanism evidence in the requested classes.,high,stop
pmid-14607846,14607846,10.1074/jbc.M305648200,Functional analysis of a mutation in PAX9 associated with familial tooth agenesis in humans.,"Pax9 is a paired domain-containing transcription factor that plays an essential role in the patterning of murine dentition. In humans, mutations in PAX9 are associated with unique phenotypes of familial tooth agenesis that mainly involve posterior teeth. Among these, a frameshift mutation (219InsG) within the paired domain of PAX9 produces a protein product associated with a severe form of molar agenesis in a single family. The objectives of this study were to gain new insights into the molecular pathogenesis of the 219InsG mutation and its role in tooth agenesis. Here we describe functional defects in DNA binding and transactivation of mutant 219InsGPax9. Although wild type Pax9 binds to the high affinity paired domain recognition sequences, e5 and CD19-2(A-ins), the 219InsGPax9 mutant protein was unable to bind to these cognate DNA-binding sites. In co-transfection assays, wild type Pax9 activated reporter gene transcription although the mutant was transcriptionally inactive. Immunolocalization data show that Pax9 and 219InsGPax9 proteins are synthesized in mammalian cells but that the nuclear localization of the mutant Pax9 protein is altered. Furthermore, transactivation by the full-length Pax9 protein from paired domain binding sites was not impaired by the 219InsGPax9 mutant. The latter did not alter the DNA binding activities of wild type Pax9 in gel mobility shift assays. The combined defects in DNA binding activities and transactivation function of mutant 219InsGPAX9 likely alter the selective activation and/or repression of PAX9 effector genes during odontogenesis. This loss-of-function of PAX9 most likely results in its haploinsufficiency during the patterning of dentition and the subsequent loss of posterior teeth.",2004,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",include,Abstract locally connects a PAX-family comparator to protein-level regulation within the requested mechanism classes.,confirm_include,Confirmed: title/abstract provides plausible direct or comparator PAX-family protein-level regulation evidence within scope.,medium,advance_to_import
pmid-12900448,12900448,10.1242/dev.00662,Tracing of her5 progeny in zebrafish transgenics reveals the dynamics of midbrain-hindbrain neurogenesis and maintenance.,"The midbrain-hindbrain domain (MH) of the vertebrate embryonic neural tube develops in response to the isthmic organizer (IsO), located at the midbrain-hindbrain boundary (MHB). MH derivatives are largely missing in mutants affected in IsO activity; however, the potentialities and fate of MH precursors in these conditions have not been directly determined. To follow the dynamics of MH maintenance in vivo, we used artificial chromosome transgenesis in zebrafish to construct lines where egfp transcription is driven by the complete set of regulatory elements of her5, the first known gene expressed in the MH area. In these lines, egfp transcription faithfully recapitulates her5 expression from its induction phase onwards. Using the stability of GFP protein as lineage tracer, we first demonstrate that her5 expression at gastrulation is a selective marker of MH precursor fate. By comparing GFP protein and her5 transcription, we further reveal the spatiotemporal dynamics of her5 expression that conditions neurogenesis progression towards the MHB over time. Finally, we trace the molecular identity of GFP-positive cells in the acerebellar (ace) and no-isthmus (noi) mutant backgrounds to analyze directly fgf8 and pax2.1 mutant gene activities for their ultimate effect on cell fate. We demonstrate that most MH precursors are maintained in both mutants but express abnormal identities, in a manner that strikingly differs between the ace and noi contexts. Our observations directly support a role for Fgf8 in protecting anterior tectal and metencephalic precursors from acquiring anterior identities, while Pax2.1 controls the choice of MH identity as a whole. Together, our results suggest a model where an ordered MH pro-domain is identified at gastrulation, and where cell identity choices within this domain are subsequently differentially controlled by Fgf8 and Pax2.1 functions.",2003,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",exclude,"Title/abstract does not show a mechanism regulating PAX8 or a PAX-family protein; likely marker, expression, disease, or unrelated mechanism context.",confirm_exclude,Confirmed: title/abstract does not provide PAX8 or PAX-family protein-level regulatory mechanism evidence in the requested classes.,high,stop
pmid-12626569,12626569,10.4049/jimmunol.170.6.3125,Identification of a functionally impaired positive regulatory domain I binding factor 1 transcription repressor in myeloma cell lines.,"B cell differentiation into a plasma cell requires expression of the positive regulatory domain zinc finger protein 1 gene (PRDM1) that encodes the positive regulatory domain I binding factor 1 (PRDI-BF1 or Blimp-1) protein. It represses the transcription of specific target genes, including c-myc, the MHC class II trans-activator, Pax-5, and CD23b. In this study we demonstrate the presence of an alternative protein product of the PRDM1 gene. The new protein, PRDI-BF1 beta, has a disrupted PR domain and lacks the amino-terminal 101 aa of the originally described protein. PRDI-BF1 beta has a dramatic loss of repressive function on multiple target genes, but maintains normal DNA-binding activity, nuclear localization, and association with histone deacetylases and deacetylase activity. Myeloma cell lines express the highest levels of PRDM1 beta mRNA relative to the full-length form, while primary cells and several other cell lines have very low, but detectable, levels of PRDM1 beta. RNA analysis and analysis of the PRDM1 promoters demonstrate that PRDI-BF1 beta is generated from the same gene by alternative transcription initiation using an internal promoter. These newly described features of the PRDM1 gene are highly analogous to the PRDM2 (RIZ) and PRDM3 (MDS1-EVI1) genes, in which each express a truncated protein missing the PR domain. The expression of each of the truncated proteins is elevated in cancerous cells and may play an important role in the disease.",2003,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",exclude,"Title/abstract does not show a mechanism regulating PAX8 or a PAX-family protein; likely marker, expression, disease, or unrelated mechanism context.",confirm_exclude,Confirmed: title/abstract does not provide PAX8 or PAX-family protein-level regulatory mechanism evidence in the requested classes.,high,stop
pmid-12559490,12559490,10.1016/s0925-4773(02)00456-2,"Pax6 in the sepiolid squid Euprymna scolopes: evidence for a role in eye, sensory organ and brain development.","The cloning of a Pax6 orthologue from the sepiolid squid Euprymna scolopes and its developmental expression pattern are described. The data are consistent with the presence of a single gene encoding a protein with highly conserved DNA-binding paired and homeodomains. A detailed expression analysis by in situ hybridization and immunodetection revealed Pax6 mRNA and protein with predominantly nuclear localization in the developing eye, olfactory organ, brain lobes (optic lobe, olfactory lobe, peduncle lobe, superior frontal lobe and dorsal basal lobe), arms and mantle, suggestive of a role in eye, brain, and sensory organ development.",2003,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",include,Abstract locally connects a PAX-family comparator to protein-level regulation within the requested mechanism classes.,confirm_include,Confirmed: title/abstract provides plausible direct or comparator PAX-family protein-level regulation evidence within scope.,medium,advance_to_import
pmid-12401804,12401804,10.1074/jbc.M205424200,"PAX3-FKHR transformation increases 26 S proteasome-dependent degradation of p27Kip1, a potential role for elevated Skp2 expression.","PAX3-FKHR is an oncogenic form of the developmental regulator Pax3 transcription factor. PAX3-FKHR results from a t(2,13) chromosomal translocation, a unique genetic marker of alveolar rhabdomyosarcoma. In this study, we showed that ectopic expression of PAX3-FKHR, but not Pax3, in fibroblasts altered cell cycle control and accelerated G(0)/G(1) to S cell cycle transition. PAX3-FKHR-expressing cells had reduced expression of p27(Kip1) protein, a key cell cycle regulator. The reduction in p27(Kip1) levels by PAX3-FKHR resulted from destabilization of p27(Kip1) as shown by cycloheximide treatment and in vivo pulse-chase labeling experiments. The reduced p27(Kip1) protein level in PAX3-FKHR-expressing cells was restored to the level of control cells by treatment with chemical inhibitors that specifically blocked 26 S proteasome activity. Along with the reduction in p27(Kip1) protein, PAX3-FKHR-expressing cells exhibited elevated expression of F-box Skp2 protein, a substrate-specific component of SCF (Skp1-Cullin-F box protein) ligase involved in the cell cycle-dependent control of p27(Kip1) ubiquitination and 26 S proteasome dependent degradation. Finally, we showed that ectopic expression of p27(Kip1) in PAX3-FKHR-expressing cells significantly reduced the proliferation and colony-forming potential of these cells, implicating that down-regulation of p27(Kip1) protein played an active role in the PAX3-FKHR-directed cell transformation.",2003,"(""PAX2""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX9""[Title/Abstract] OR ""paired box""[Title/Abstract] OR ""paired-box""[Title/Abstract]) AND (stability[Title/Abstract] OR degradation[Title/Abstract] OR turnover[Title/Abstract] OR ""half-life""[Title/Abstract] OR ubiquitin*[Title/Abstract] OR proteasome[Title/Abstract] OR proteasomal[Title/Abstract] OR chaperone[Title/Abstract] OR folding[Title/Abstract] OR ""nuclear localization""[Title/Abstract] OR ""nuclear retention""[Title/Abstract] OR ""nuclear accumulation""[Title/Abstract] OR importin[Title/Abstract] OR exportin[Title/Abstract])",exclude,"Title/abstract does not show a mechanism regulating PAX8 or a PAX-family protein; likely marker, expression, disease, or unrelated mechanism context.",confirm_exclude,Confirmed: title/abstract does not provide PAX8 or PAX-family protein-level regulatory mechanism evidence in the requested classes.,high,stop
