paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-17429055,17429055,PMC2129125,10.1681/ASN.2006060625,Pax transactivation-domain interacting protein is required for urine concentration and osmotolerance in collecting duct epithelia.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-17429055.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from pax-transactivation-domain-interacting-protein-is-required.pdf by title_overlap; moved into workflow PDF store as PMID 17429055.pdf. PDF parsed and normalized through GROBID TEI.
pmid-17323927,17323927,,10.1021/bi062107q,Cooperative interactions between the two DNA binding domains of Pax3: helix 2 of the paired domain is in the proximity of the amino terminus of the homeodomain.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-17323927.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from bi062107q.pdf by doi; moved into workflow PDF store as PMID 17323927.pdf. PDF parsed and normalized through GROBID TEI.
pmid-17056545,17056545,PMC1635549,10.4049/jimmunol.177.9.6165,Epigenetic histone modifications do not control Igkappa locus contraction and intranuclear localization in cells with dual B cell-macrophage potential.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-17056545.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from Epigenetic histone modifications do not control Igkappa locus contraction and intranuclear localization in cells with dual B cell-macrophage potential.pdf by title_overlap; moved into workflow PDF store as PMID 17056545.pdf. PDF parsed and normalized through GROBID TEI.
pmid-16885413,16885413,,10.1681/ASN.2005111157,Akt and Mammalian target of rapamycin regulate separate systems of proteolysis in renal tubular cells.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-16885413.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from akt-and-mammalian-target-of-rapamycin-regulate-separate.pdf by title_overlap; moved into workflow PDF store as PMID 16885413.pdf. PDF parsed and normalized through GROBID TEI.
pmid-16669872,16669872,,10.1111/j.1440-1827.2006.01959.x,Immunohistochemical analysis of thyroid-specific transcription factors in thyroid tumors.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-16494873,16494873,,10.1016/j.febslet.2006.02.011,Sumoylation of the SOX10 transcription factor regulates its transcriptional activity.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-16494873.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from FEBS Letters - 2006 - Girard - Sumoylation of the SOX10 transcription factor regulates its transcriptional activity.pdf by doi; moved into workflow PDF store as PMID 16494873.pdf. PDF parsed and normalized through GROBID TEI.
pmid-16300735,16300735,,10.1016/j.bbrc.2005.10.214,Transcriptional activity of Pax3 is co-activated by TAZ.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-16300735.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1-s2.0-S0006291X05024824-main.pdf by pdf_metadata_doi; moved into workflow PDF store as PMID 16300735.pdf. PDF parsed and normalized through GROBID TEI.
pmid-15355349,15355349,,10.1111/j.1432-1033.2004.04312.x,The HNF1beta transcription factor has several domains involved in nephrogenesis and partially rescues Pax8/lim1-induced kidney malformations.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-15355349.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from European Journal of Biochemistry - 2004 - Wu - The HNF1  transcription factor has several domains involved in nephrogenesis.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 15355349.pdf. PDF parsed and normalized through GROBID TEI.
pmid-15149326,15149326,,10.1111/j.1523-1755.2004.00639.x,Suppression of chaperone-mediated autophagy in the renal cortex during acute diabetes mellitus.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-15149326.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1-s2.0-S0085253815499582-main.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 15149326.pdf. PDF parsed and normalized through GROBID TEI.
pmid-15148315,15148315,,10.1074/jbc.M402949200,"Cross-talk between the paired domain and the homeodomain of Pax3: DNA binding by each domain causes a structural change in the other domain, supporting interdependence for DNA Binding.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-15143176,15143176,PMC416398,10.1128/MCB.24.11.4824-4834.2004,Paired-type homeodomain transcription factors are imported into the nucleus by karyopherin 13.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-15143176.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from 0939-03.pdf by pdf_metadata_pmcid; moved into workflow PDF store as PMID 15143176.pdf. PDF parsed and normalized through GROBID TEI.
pmid-12401804,12401804,,10.1074/jbc.M205424200,"PAX3-FKHR transformation increases 26 S proteasome-dependent degradation of p27Kip1, a potential role for elevated Skp2 expression.",none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-12401804.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1-s2.0-S0021925819312360-main.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 12401804.pdf. PDF parsed and normalized through GROBID TEI.
pmid-11607823,11607823,,10.1038/sj.onc.1204599,Gene fusions involving PAX and FOX family members in alveolar rhabdomyosarcoma.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-11607823.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1204599.pdf by doi; moved into workflow PDF store as PMID 11607823.pdf. PDF parsed and normalized through GROBID TEI.
pmid-11601392,11601392,,,[In vitro modelling of the interactions between the promoter and enhancer complexes].,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-11244500,11244500,,10.1038/sj.onc.1204063,Regulation of Pax3 transcriptional activity by SUMO-1-modified PML.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-11244500.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1204063.pdf by doi; moved into workflow PDF store as PMID 11244500.pdf. PDF parsed and normalized through GROBID TEI.
pmid-11059777,11059777,,,Hormone-dependent tumor regression in vivo by an inducible transcriptional repressor directed at the PAX3-FKHR oncogene.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-11059777.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from Hormone-dependent tumor regression in vivo by an inducible transcriptional repressor directed at the PAX3-FKHR oncogene.pdf by title_overlap; moved into workflow PDF store as PMID 11059777.pdf. PDF parsed and normalized through GROBID TEI.
pmid-10841026,10841026,,10.1034/j.1600-0749.2000.130203.x,Cyclic AMP a key messenger in the regulation of skin pigmentation.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-10841026.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from Pigment Cell Research - 2001 - BUSCÀ - Cyclic AMP a Key Messenger in the Regulation of Skin Pigmentation.pdf by title_overlap; moved into workflow PDF store as PMID 10841026.pdf. PDF parsed and normalized through GROBID TEI.
pmid-10748034,10748034,,10.1074/jbc.M001551200,BSAP (Pax5)-importin alpha 1 (Rch1) interaction identifies a nuclear localization sequence.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-10748034.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1-s2.0-S0021925819802703-main.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 10748034.pdf. PDF parsed and normalized through GROBID TEI.
pmid-9737963,9737963,,10.1074/jbc.273.39.25062,Redox potential controls the structure and DNA binding activity of the paired domain.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-9737963.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1-s2.0-S0021925819600153-main.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 9737963.pdf. PDF parsed and normalized through GROBID TEI.
pmid-9459485,9459485,,10.1016/s0167-4889(97)00119-5,Effects of PAX2 expression in a human fetal kidney (HEK293) cell line.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-9459485.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1-s2.0-S0167488997001195-main.pdf by doi; moved into workflow PDF store as PMID 9459485.pdf. PDF parsed and normalized through GROBID TEI.
pmid-9288908,9288908,,10.1111/j.1432-1033.1997.00860.x,Determination of functional domains of the human transcription factor PAX8 responsible for its nuclear localization and transactivating potential.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-9288908.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from European Journal of Biochemistry - 2004 - Poleev - Determination of Functional Domains of the Human Transcription Factor.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 9288908.pdf. PDF parsed and normalized through GROBID TEI.
