paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-36321996,36321996,Biology and Targetability of the Extended Spectrum of PIK3CA Mutations Detected in Breast Carcinoma.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": Biology and Targetability of the Extended Spectrum of PIK3CA Mutations Detected in Breast Carcinoma Translational Relevance Alpelisib is an α-selective inhibitor of PI3K, approved in combination with endocrine therapy (ET) for the treatment of hormone receptor–positive/HER2-negative advanced breast cancer (ABC) harboring one of 11 substitutions in exo",none,high
pmid-38089455,38089455,Expert consensus on the clinical application of PI3K/AKT/mTOR inhibitors in the treatment of advanced breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""akt"": Expert consensus on the clinical application of PI3K/AKT/mTOR inhibitors in the treatment of advanced breast cancer Abbreviations AI Aromatase inhibitor BCRP Breast cancer resistance protein BSA Body surface area CBR Clinical benefit rate CDK4/6 Dysregulation of the cyclin D‐cyclin‐dependent kinase4/6 ctDNA Circulating tumor DNA CYP2C9 Cytochrome P45",none,high
pmid-36970726,36970726,Targeting MLL Methyltransferases Enhances the Antitumor Effects of PI3K Inhibition in Hormone Receptor-positive Breast Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutation"": ne Receptor–positive Breast Cancer Introduction Aberrant activation of the PI3K pathway, including mutational activation of the PIK3CA gene that encodes the lipid kinase p110α, is a common event in hormone receptor–positive (HR + ) cancers ( 1 ). The high frequency of PI3K activation, coupled with its essential roles in cell growth, proliferation, and survival, is consistent with preclinical and",none,high
pmid-36923283,36923283,A Phase IB Trial of the PI3K Inhibitor Alpelisib and Weekly Cisplatin in Patients with Solid Tumor Malignancies.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": A Phase IB Trial of the PI3K Inhibitor Alpelisib and Weekly Cisplatin in Patients with Solid Tumor Malignancies Introduction A significant number of tumors demonstrate mutations in the PI3K pathway and substantial efforts have been made to target this pathway, testing PI3K and downstream modulators (mTOR and AKT inhibitors) in multiple",none,high
pmid-36713525,36713525,The way to precision medicine in gynecologic cancers: The first case report of an exceptional response to alpelisib in a PIK3CA-mutated endometrial cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": y to precision medicine in gynecologic cancers: The first case report of an exceptional response to alpelisib in a PIK3CA-mutated endometrial cancer Introduction Endometrial cancer (EC) is the only gynecological tumor that is rising in terms of incidence and associated mortality worldwide ( 1 ). EC is typically diagnosed in the early stages when the disease is confined to the uterus. EC patients",none,high
pmid-36612130,36612130,The FDA-Approved Drug Pyrvinium Selectively Targets ER(+) Breast Cancer Cells with High INPP4B Expression.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""sensitivity"": es have significantly reduced mortality and disease recurrence [ 2 ]. However, despite initial high sensitivity to endocrine therapies, up to 50% of ER + breast cancer patients eventually relapse, and many develop advanced disease that is refractory to subsequent endocrine therapy [ 3 ]. This has led to the clinical development of endocrine-based combination therapies such as the SERD, fulvestrant",none,high
pmid-36490341,36490341,PIK3CA gain-of-function mutation in adipose tissue induces metabolic reprogramming with Warburg-like effect and severe endocrine disruption.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": PIK3CA gain-of-function mutation in adipose tissue induces metabolic reprogramming with Warburg-like effect and severe endocrine disruption INTRODUCTION PIK3CA -related overgrowth syndrome (PROS) is a rare genetic disorder caused by gain-of-function mutations in the PIK3CA gene ( 1 ). These mutatio",none,high
pmid-36387506,36387506,Chip-based digital Polymerase Chain Reaction as quantitative technique for the detection of PIK3CA mutations in breast cancer patients.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": Chip-based digital Polymerase Chain Reaction as quantitative technique for the detection of PIK3CA mutations in breast cancer patients 1 Introduction The PIK3CA gene located in chromosome 3q26.3 and encodes the p110α isoform, part of the phosphatidylinositol 3-kinase (PI3K)/AKT/mTOR pathway [ 1 ], which converts phosphatidylinositol 4–5 biphosphate (PIP 2 ) to phosphatidylinositol 3-4-5 t",none,high
pmid-36292649,36292649,Alpelisib Efficacy in Hormone Receptor-Positive HER2-Negative PIK3CA-Mutant Advanced Breast Cancer Post-Everolimus Treatment.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Alpelisib Efficacy in Hormone Receptor-Positive HER2-Negative PIK3CA-Mutant Advanced Breast Cancer Post-Everolimus Treatment 1. Introduction Breast cancer (BC) is the most common cancer diagnosis and the leading cause of cancer death among females worldwide [ 1 ]. The most common BC is the hormone",none,high
pmid-36175890,36175890,Clinical and genetic analyses of patients with lateralized overgrowth.,direct,combination_sensitization,direct_target,central,sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""overgrowth"": Clinical and genetic analyses of patients with lateralized overgrowth Introduction Overgrowth syndrome (OS) refers to a group of disorders with abnormal, excessive tissue proliferation, which can be classified as general or segmental. Segmental overgrowth, or lateralized overgrowth, includes the phosphoinositide-3-kinase, catalytic, alpha polypeptide (PIK3",none,high
pmid-36071033,36071033,High p16 expression and heterozygous RB1 loss are biomarkers for CDK4/6 inhibitor resistance in ER(+) breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""rb1"": High p16 expression and heterozygous RB1 loss are biomarkers for CDK4/6 inhibitor resistance in ER+ breast cancer Introduction The combination of cyclin D-dependent kinases 4 and 6 (CDK4/6) inhibitors (CDK4/6i) palbociclib, ribociclib and abemaciclib with endocrine therapy (ET) has been approved for the treatment of patients with adva",none,high
pmid-35918763,35918763,AKT phosphorylation as a predictive biomarker for PI3K/mTOR dual inhibition-induced proteolytic cleavage of mTOR companion proteins in small cell lung cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""akt"": AKT phosphorylation as a predictive biomarker for PI3K/mTOR dual inhibition-induced proteolytic cleavage of mTOR companion proteins in small cell lung cancer Background Small cell lung cancer (SCLC) accounts for approximately 15% of all lung cancers, resulting in ~ 30,000 deaths each year in the Un",none,high
pmid-35914747,35914747,Clinical Application of Next-Generation Sequencing in Patients With Breast Cancer: Real-World Data.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""her2"": ave traditionally been based on hormone receptor (HR) and human epidermal growth factor receptor 2 (HER2) statuses. Advancements in molecular analysis have allowed the further subdivision of breast cancer [ 3 ]. In recent years, multigene panels such as Oncotype DX ® and MammaPrint ® have been commonly used to assess the risk of breast cancer recurrence and the benefits of adjuvant chemotherapy in",none,high
pmid-35891353,35891353,"Targeted Therapy of HPV Positive and Negative Tonsillar Squamous Cell Carcinoma Cell Lines Reveals Synergy between CDK4/6, PI3K and Sometimes FGFR Inhibitors, but Rarely between PARP and WEE1 Inhibitors.",direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""synergy"": Targeted Therapy of HPV Positive and Negative Tonsillar Squamous Cell Carcinoma Cell Lines Reveals Synergy between CDK4/6, PI3K and Sometimes FGFR Inhibitors, but Rarely between PARP and WEE1 Inhibitors 1. Introduction Human papillomavirus positive (HPV + ) tonsillar and base of tongue squamous cell carcinoma (TSCC/BOTSCC), the dominant oropharyngeal squamous cell carcinoma (OPSCC) subsites, gen",none,high
pmid-35860806,35860806,Targeting Streptomyces-Derived Streptenol Derivatives against Gynecological Cancer Target PIK3CA: An In Silico Approach.,direct,allosteric_or_mutant_selective,direct_target,central,resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pten"": Targeting Streptomyces-Derived Streptenol Derivatives against Gynecological Cancer Target PIK3CA: An In Silico Approach 1. Introduction Recent clinical studies have revealed that worldwide cancer incidence and associated mortality rates are raising an alarm in the field of healthcare and medicine [ 1 ]. Chemotherapy and radiotherapy",none,high
pmid-35712858,35712858,S.U.G.A.R: A Case to Outline Tactics for the Prevention of Alpelisib-Induced Hyperglycemia.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": S.U.G.A.R: A Case to Outline Tactics for the Prevention of Alpelisib-Induced Hyperglycemia Introduction Postmenopausal women with metastatic estrogen receptor (ER)-positive and HER2-negative breast cancer will likely receive first-line therapy, which consists of palbociclib, ribociclib, or abemaciclib (CDK4/6 inhibitors), and endocrine therapy such as an a",none,high
pmid-35566091,35566091,Combined Treatment with PI3K Inhibitors BYL-719 and CAL-101 Is a Promising Antiproliferative Strategy in Human Rhabdomyosarcoma Cells.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""byl-719"": Combined Treatment with PI3K Inhibitors BYL-719 and CAL-101 Is a Promising Antiproliferative Strategy in Human Rhabdomyosarcoma Cells 1. Introduction Approximately 7% of cancers arising in children and 1% of those arising in adults are soft tissue sarcomas. Of these soft tissue sarcomas, rhabdomyosarcoma (RMS) is the most common, compris",none,high
pmid-35546399,35546399,Palbociclib-based high-throughput combination drug screening identifies synergistic therapeutic options in HPV-negative head and neck squamous cell carcinoma.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""palbociclib"": Palbociclib-based high-throughput combination drug screening identifies synergistic therapeutic options in HPV-negative head and neck squamous cell carcinoma Background Human papillomavirus negative (HPV neg ) head and neck squamous cell carcinoma (HNSCC) is a major subtype of HNSCC, which is assoc",none,high
pmid-35406370,35406370,Management Strategies for Hyperglycemia Associated with the α-Selective PI3K Inhibitor Alpelisib for the Treatment of Breast Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Management Strategies for Hyperglycemia Associated with the α-Selective PI3K Inhibitor Alpelisib for the Treatment of Breast Cancer 1. Introduction Endocrine therapy, with or without the use of a cyclin-dependent kinase 4 and 6 (CDK4/6) inhibitor, is the current standard of care for patients with advanced hormone receptor-positive (HR+), human epidermal growth factor receptor 2-negat",none,high
pmid-35191516,35191516,HepaCAM‑PIK3CA axis regulates the reprogramming of glutamine metabolism to inhibit prostate cancer cell proliferation.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": HepaCAM-PIK3CA axis regulates the reprogramming of glutamine metabolism to inhibit prostate cancer cell proliferation Introduction Prostate cancer (PCa) is one of the most prevalent urological malignancies, with the second-highest rate of cancer-associated mortality among the male population in Western cou",none,high
pmid-35178031,35178031,"Alpelisib-Induced Diabetes Mellitus: Case Report, Pharmacodynamics and Management Considerations.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Alpelisib-Induced Diabetes Mellitus: Case Report, Pharmacodynamics and Management Considerations Introduction Breast cancer is the most common cancer worldwide with more than 2.2 million cases in 2020. There is 1 in 12 chance women will develop breast cancer sometime in their lives ( 1 ). Breast ca",none,high
pmid-35075945,35075945,Management of Phosphatidylinositol-3-Kinase Inhibitor-Associated Hyperglycemia.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": ll human cancers. 1 In breast cancer, PI3K pathway hyperactivation has also been implicated in drug resistance to endocrine therapy, human epidermal growth factor receptor-2 (HER2) inhibitors, and cytotoxic agents. 2 , 7 Figure 1. Overview of the PI3K pathway. 6 Source: Adapted by permission from Kim and Feldman, 6 Elsevier Ltd, Copyright 2011. Abbreviations: AKT, protein kinase B; FOXO1, Forkhead",none,high
pmid-35055414,35055414,Use of Circulating Tumour DNA (ctDNA) for Measurement of Therapy Predictive Biomarkers in Patients with Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""ctdna"": Use of Circulating Tumour DNA (ctDNA) for Measurement of Therapy Predictive Biomarkers in Patients with Cancer 1. Introduction Circulating tumour DNA (ctDNA), i.e., DNA shed by malignant cells into the circulation, is emerging as potentially one of the most transformative biomarkers in oncology [ 1 , 2 , 3 ]. Indeed, preliminary",none,high
pmid-35023985,35023985,"PIK3CA Mutations in Diffuse Gliomas: An Update on Molecular Stratification, Prognosis, Recurrence, and Aggressiveness.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": PIK3CA Mutations in Diffuse Gliomas: An Update on Molecular Stratification, Prognosis, Recurrence, and Aggressiveness Introduction Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha ( PIK3CA ) has been indicated as one of the most frequently mutated genes in solid tumors. 1 This",none,high
pmid-35022207,35022207,Precision Targeting of Mutant PI3Kα in Cancer by Selective Degradation.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutant"": Precision targeting of mutant PI3Kα in cancer by selective degradation Summary PIK3CA , which encodes the p110α catalytic subunit of PI 3-kinase alpha (PI3Kα), is one of the most frequently genetically-activated kinases in solid tumors. Song et al . report that the related PI3Kα inhibitors taselisib and inavolisib trigge",none,high
pmid-34748271,34748271,RASSF1A independence and early galectin-1 upregulation in PIK3CA-induced hepatocarcinogenesis: new therapeutic venues.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": RASSF1A independence and early galectin‐1 upregulation in PIK3CA‐induced hepatocarcinogenesis: new therapeutic venues Abbreviations ACAC acetyl‐CoA carboxylase 1 ACLY ATP citrate synthase CK7 cytokeratin 7 COX2 prostaglandin‐endoperoxide synthase 2 CPS1 carbamoyl phosphate synthetase I EMT epithelial–mesenchymal transition EOB excess over the Bliss score",none,high
pmid-34544753,34544753,RTK-Dependent Inducible Degradation of Mutant PI3Kα Drives GDC-0077 (Inavolisib) Efficacy.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutant"": RTK-Dependent Inducible Degradation of Mutant PI3Kα Drives GDC-0077 (Inavolisib) Efficacy INTRODUCTION Oncogenic mutations in the PIK3CA gene increase lipid kinase activity and transform cells ( 1–3 ). The α isoform of PI3K is a dimer composed of the p110a catalytic subunit and a p85 regulatory subunit that functions to stabilize p110a",none,high
pmid-34911971,34911971,Circulating PIK3CA mutation detection at diagnosis in non-metastatic inflammatory breast cancer patients.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": Circulating PIK3CA mutation detection at diagnosis in non-metastatic inflammatory breast cancer patients Introduction Inflammatory breast cancer (IBC) is a rare form of breast cancer that accounts for approximately only 2% to 4% of all cases 1 – 3 and contributes to 10% of breast cancer-caused mortality 4 . IB",none,high
pmid-34900474,34900474,Alpelisib-Induced Diabetic Ketoacidosis in a Non-diabetic Patient.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Alpelisib-Induced Diabetic Ketoacidosis in a Non-diabetic Patient Introduction Alpelisib is a phosphoinositol-3-kinase alpha catalytic subunit (PIK3CA) inhibitor recently approved by the FDA for use in patients with PIK3CA mutated breast cancer [ 1 ].The most common side effect of alpelisib is hype",none,high
pmid-34842356,34842356,Large-scale genomic sequencing reveals adaptive opportunity of targeting mutated-PI3Kα in early and advanced HER2-positive breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""adaptive"": Large‐scale genomic sequencing reveals adaptive opportunity of targeting mutated‐PI3Kα in early and advanced HER2‐positive breast cancer 1 INTRODUCTION Breast cancer harbouring gene amplification of epidermal growth factor receptor 2 ( ERBB2 , which encodes HER2) or overexpression of HER2 is categorised as HER2+ breast cancer, which occ",none,high
pmid-34631586,34631586,"Targeting PI3K, FGFR, CDK4/6 Signaling Pathways Together With Cytostatics and Radiotherapy in Two Medulloblastoma Cell Lines.",direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""cdk4/6"": Targeting PI3K, FGFR, CDK4/6 Signaling Pathways Together With Cytostatics and Radiotherapy in Two Medulloblastoma Cell Lines Introduction Yearly, around 300,000 children aged 0 to 19 years old are diagnosed with cancer, and notably brain and central nervous system (CNS) tumors are among the most frequent childhood solid",none,high
pmid-34625531,34625531,Alpelisib combination treatment as novel targeted therapy against hepatocellular carcinoma.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Alpelisib combination treatment as novel targeted therapy against hepatocellular carcinoma Introduction Hepatocellular carcinoma (HCC) is currently ranked as the sixth most common primary cancer and the fourth leading cause of cancer-related deaths worldwide [ 1 ]. Sorafenib, a multi-kinase inhibit",none,high
pmid-34257082,34257082,Cell Line-Specific Network Models of ER(+) Breast Cancer Identify Potential PI3Kα Inhibitor Resistance Mechanisms and Drug Combinations.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pi3kα"": Cell line-specific network models of ER+ breast cancer identify potential PI3Kα inhibitor resistance mechanisms and drug combinations Introduction Overcoming intrinsic or acquired resistance to cancer drug therapies is one of the biggest challenges faced today by patients, oncologists, and cancer researchers ( 1 , 2 ). This is particularly the case in the setting of meta",none,high
pmid-34067117,34067117,IGF2 Mediates Resistance to Isoform-Selective-Inhibitors of the PI3K in HPV Positive Head and Neck Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": IGF2 Mediates Resistance to Isoform-Selective-Inhibitors of the PI3K in HPV Positive Head and Neck Cancer 1. Introduction Head and neck cancer (HNC) is an aggressive cancer with a five-year survival rate of ~60% [ 1 ]. Every year 890,000 new patients are diagnosed with HNC and 450,000 patients die from this mali",none,high
pmid-34020697,34020697,Analysis of genomic and non-genomic signaling of estrogen receptor in PDX models of breast cancer treated with a combination of the PI3K inhibitor alpelisib (BYL719) and fulvestrant.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": f estrogen receptor in PDX models of breast cancer treated with a combination of the PI3K inhibitor alpelisib (BYL719) and fulvestrant Background Breast cancer (BC) is the most common cancer among women worldwide [ 1 ]. More than 75% of breast tumors express the estrogen receptor (ER in the nucleus and are commonly categorized as luminal BCs). ER plays a major role in BC tumorigenesis as it regul",none,high
pmid-33976551,33976551,"Advances in Therapy for Hormone Receptor (HR)-Positive, Human Epidermal Growth Factor Receptor 2 (HER2)-Negative Advanced Breast Cancer Patients Who Have Experienced Progression After Treatment with CDK4/6 Inhibitors.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""her2"": Advances in Therapy for Hormone Receptor (HR)-Positive, Human Epidermal Growth Factor Receptor 2 (HER2)-Negative Advanced Breast Cancer Patients Who Have Experienced Progression After Treatment with CDK4/6 Inhibitors Background Breast cancer (BC) is the most common malignancy among women worldwide and seriously endangers the lives of patients, especially those with advanced breast cancer (ABC),",none,high
pmid-33947692,33947692,A Phase I Study of Alpelisib in Combination with Trastuzumab and LJM716 in Patients with PIK3CA-Mutated HER2-Positive Metastatic Breast Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": A Phase I study of alpelisib in combination with trastuzumab and LJM716 in patients with PIK3CA-mutated HER2-positive metastatic breast cancer Introduction: Human Epidermal Growth Factor Receptor 2 (HER2) is overexpressed in 15–20% of breast cancers and is associated with an aggressive phenotype and poor prognosis if",none,high
pmid-33933113,33933113,Targeting the PI3K and MAPK pathways to improve response to HER2-targeted therapies in HER2-positive gastric cancer.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""mapk"": Targeting the PI3K and MAPK pathways to improve response to HER2-targeted therapies in HER2-positive gastric cancer Background Gastric cancer (GC) is one of the most common cancers with over 1 million new cases each year, and despite a decrease in specific mortality, remains the second leading cause of cancer related dea",none,high
pmid-33909934,33909934,"Effectiveness of Alpelisib + Fulvestrant Compared with Real-World Standard Treatment Among Patients with HR+, HER2-, PIK3CA-Mutated Breast Cancer.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Effectiveness of Alpelisib + Fulvestrant Compared with Real‐World Standard Treatment Among Patients with HR+, HER2–, PIK3CA‐Mutated Breast Cancer Introduction Hormone receptor–positive (HR+), human epidermal growth factor receptor‐2–negative (HER2–) is the most frequently occurring breast cancer subtype, comprising",none,high
pmid-33842357,33842357,"PIK3CA Mutations as a Molecular Target for Hormone Receptor-Positive, HER2-Negative Metastatic Breast Cancer.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": PIK3CA Mutations as a Molecular Target for Hormone Receptor-Positive, HER2-Negative Metastatic Breast Cancer Background Clinical Scenario Breast cancer is the most common form of tumor and is the leading cause of cancer-related deaths in the female population worldwide, with a continuous rise in nu",none,high
pmid-33707948,33707948,Role of Alpelisib in the Treatment of PIK3CA-Mutated Breast Cancer: Patient Selection and Clinical Perspectives.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Role of Alpelisib in the Treatment of PIK3CA-Mutated Breast Cancer: Patient Selection and Clinical Perspectives Introduction Breast cancer is the most common malignancy in women and the second most common cancer-related cause of death among women in the United States (US). 1 The phosphoinositide 3-kinase (",none,high
pmid-33602685,33602685,Clinical and Biomarker Results from Phase I/II Study of PI3K Inhibitor Alpelisib plus Nab-paclitaxel in HER2-Negative Metastatic Breast Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""biomarker"": Clinical and biomarker results from phase I/II study of PI3K inhibitor alpelisib plus nab-paclitaxel in HER2-negative metastatic breast cancer Introduction Mutations and deregulations in the phosphatidylinositol-3-kinase (PI3K) pathway are common in breast cancer ( 1 ). PI3K pathway activation frequently occurs",none,high
pmid-33549048,33549048,Diverse mechanisms activate the PI 3-kinase/mTOR pathway in melanomas: implications for the use of PI 3-kinase inhibitors to overcome resistance to inhibitors of BRAF and MEK.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mtor"": Diverse mechanisms activate the PI 3-kinase/mTOR pathway in melanomas: implications for the use of PI 3-kinase inhibitors to overcome resistance to inhibitors of BRAF and MEK Background Two major breakthroughs have occurred recently in melanoma therapy. The identification of common mutations in BRAF [ 1 ], NRAS [ 2 ] and NF1 [ 3 , 4 ] indica",none,high
