paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-31627436,31627436,The Novel Phosphatidylinositol-3-Kinase (PI3K) Inhibitor Alpelisib Effectively Inhibits Growth of PTEN-Haploinsufficient Lipoma Cells.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, synergistic, combination, feedback, akt, mtor, mutation.",full text: 1. Introduction,none,high
pmid-31552290,31552290,PIK3CA and MAP3K1 alterations imply luminal A status and are associated with clinical benefit from pan-PI3K inhibitor buparlisib and letrozole in ER+ metastatic breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, sensitivity, combination, feedback, adaptive, erk.",full text: Introduction,none,high
pmid-31492956,31492956,Pharmacological mTOR targeting enhances the antineoplastic effects of selective PI3Kα inhibition in medulloblastoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, synergy, synergistic, combination, akt.",full text: Introduction,none,high
pmid-31374917,31374917,Combined Strategies with Poly (ADP-Ribose) Polymerase (PARP) Inhibitors for the Treatment of Ovarian Cancer: A Literature Review.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, refractory, sensitivity, sensitize, synergy, synergistic.",full text: 1. Introduction,none,high
pmid-31373426,31373426,Inhibition of phosphatidylinositol 3-kinase α (PI3Kα) prevents heterotopic ossification.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, sensitivity, akt, mtor, mutation, mutant.",full text: Introduction,none,high
pmid-31371343,31371343,FGFR1 Amplification Mediates Endocrine Resistance but Retains TORC Sensitivity in Metastatic Hormone Receptor-Positive (HR(+)) Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, insensitive, sensitivity, combination, feedback, mapk, mek.",full text: INTRODUCTION,none,high
pmid-31235758,31235758,HER3 targeting potentiates growth suppressive effects of the PI3K inhibitor BYL719 in pre-clinical models of head and neck squamous cell carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, sensitivity, synergy, synergistic, combination, erk, her2.",full text: Introduction,none,high
pmid-31101835,31101835,Combination therapy with BYL719 and LEE011 is synergistic and causes a greater suppression of p-S6 in triple negative breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, sensitize, synergy, synergistic.",full text: Introduction,none,high
pmid-30880072,30880072,Olaparib and α-specific PI3K inhibitor alpelisib for patients with epithelial ovarian cancer: a dose-escalation and dose-expansion phase 1b trial.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, refractory, sensitivity, sensitization, sensitize.",full text: Evidence before this study,none,high
pmid-30723140,30723140,"A Phase II Randomized Study of Neoadjuvant Letrozole Plus Alpelisib for Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Breast Cancer (NEO-ORB).",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, sensitivity, combination, her2, fgfr, akt.",full text: Introduction,none,high
pmid-30309221,30309221,Acquired Resistance of MET-Amplified Non-small Cell Lung Cancer Cells to the MET Inhibitor Capmatinib.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, sensitivity, synergistic, combination, bypass.",full text: Introduction,none,high
pmid-29933569,29933569,Bosutinib Inhibits EGFR Activation in Head and Neck Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, refractory, sensitivity, synergistic, combination.",full text: 1. Introduction,none,high
pmid-29930760,29930760,Effect of combined inhibition of p110 alpha PI3K isoform and STAT3 pathway in ovarian cancer platinum-based resistance.,exclude,off_scope,incidental,incidental,Drop: full text is dominated by non-mechanistic or off-scope material rather than PI3K-alpha inhibitor resistance/sensitization evidence.,full text: ELISA (Enzyme-like immunosorbent assay),tighten_query,medium
pmid-29895527,29895527,The role of GSK3 and its reversal with GSK3 antagonism in everolimus resistance.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, adaptive resistance, sensitivity, synergistic, combination.",full text: Introduction,none,high
pmid-29868122,29868122,Screen for MicroRNA and Drug Interactions in Breast Cancer Cell Lines Points to miR-126 as a Modulator of CDK4/6 and PIK3CA Inhibitors.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, acquired resistance, sensitivity, combination, mek, erk.",full text: Introduction,none,high
pmid-29789630,29789630,Preclinical evaluation of ribociclib and its synergistic effect in combination with alpelisib in non-keratinizing nasopharyngeal carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, synergistic, combination, her2.",full text: Introduction,none,high
pmid-29535262,29535262,Skp2-dependent reactivation of AKT drives resistance to PI3K inhibitors.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, adaptive resistance, combination, feedback, rebound.",full text: Introduction,none,high
pmid-29284706,29284706,"PIK3CA C2 Domain Deletions Hyperactivate Phosphoinositide 3-kinase (PI3K), Generate Oncogene Dependence, and Are Exquisitely Sensitive to PI3Kα Inhibitors.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistant, sensitivity, combination, erk, akt, mtor.",full text: Introduction,none,high
pmid-28852212,28852212,"Phosphatidylinositol-3 Kinase Inhibitors, Buparlisib and Alpelisib, Sensitize Estrogen Receptor-positive Breast Cancer Cells to Tamoxifen.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, sensitization, sensitize, synergistic.",full text: Introduction,none,high
pmid-28800359,28800359,The selective PI3Kα inhibitor BYL719 as a novel therapeutic option for neuroendocrine tumors: Results from multiple cell line models.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, sensitivity, sensitize, synergistic, combination, feedback.",full text: Introduction,none,high
pmid-28704762,28704762,Combined Inhibition of CDK4/6 and PI3K/AKT/mTOR Pathways Induces a Synergistic Anti-Tumor Effect in Malignant Pleural Mesothelioma Cells.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, insensitive, sensitivity, synergistic, combination, mapk.",full text: Introduction,none,high
pmid-28597653,28597653,Overexpression of ATP-Binding Cassette Subfamily G Member 2 Confers Resistance to Phosphatidylinositol 3-Kinase Inhibitor PF-4989216 in Cancer Cells.,direct,combination_sensitization,direct_target,central,"Connects PI3K-alpha/PIK3CA inhibitor context to resistance, sensitivity, biomarker, feedback, bypass, or combination-response evidence: pik3ca, resistance, resistant, acquired resistance, insensitive, sensitivity, sensitization, combination.",full text: INTRODUCTION,none,high
pmid-28390196,28390196,PI3K isoform inhibition associated with anti Bcr-Abl drugs shows in vitro increased anti-leukemic activity in Philadelphia chromosome-positive B-acute lymphoblastic leukemia cell lines.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, sensitivity, synergy, synergistic, combination, erk, akt.",full text: INTRODUCTION,none,high
pmid-28382169,28382169,Integration of Receptor Tyrosine Kinases Determines Sensitivity to PI3Kα-selective Inhibitors in Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, sensitivity, sensitize, sensitizes, synergistic, combination.",full text: Introduction,none,high
pmid-28363909,28363909,A Phase Ib Dose-Escalation Study of Encorafenib and Cetuximab with or without Alpelisib in Metastatic BRAF-Mutant Colorectal Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, acquired resistance, synergistic, combination, reactivation, adaptive, mapk.",full text: Introduction,none,high
pmid-28249908,28249908,Kinome-Wide RNA Interference Screen Reveals a Role for PDK1 in Acquired Resistance to CDK4/6 Inhibition in ER-Positive Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, sensitivity, sensitize, synergy.",full text: INTRODUCTION,none,high
pmid-27903677,27903677,"Combined Inhibition of Both p110α and p110β Isoforms of Phosphatidylinositol 3-Kinase Is Required for Sustained Therapeutic Effect in PTEN-Deficient, ER(+) Breast Cancer.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, sensitivity, sensitization, combination, feedback, rebound.",full text: Introduction,none,high
pmid-27126994,27126994,"A Phase Ib Study of Alpelisib (BYL719), a PI3Kα-Specific Inhibitor, with Letrozole in ER+/HER2- Metastatic Breast Cancer.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, insensitive, refractory, sensitize, resensitize.",full text: INTRODUCTION,none,high
pmid-27604488,27604488,Systematic Functional Characterization of Resistance to PI3K Inhibition in Breast Cancer.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, insensitive, refractory, sensitivity, sensitize.",full text: Introduction,none,high
pmid-27602501,27602501,Specific inhibition of p110α subunit of PI3K: putative therapeutic strategy for KRAS mutant colorectal cancers.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, acquired resistance, sensitize, combination, mapk, mek, erk.",full text: INTRODUCTION,none,high
pmid-27435925,27435925,Upstream and Downstream Co-inhibition of Mitogen-Activated Protein Kinase and PI3K/Akt/mTOR Pathways in Pancreatic Ductal Adenocarcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, sensitivity, synergy, synergistic, combination.",full text: Introduction,none,high
pmid-27259258,27259258,Multi-kinase inhibitors interact with sildenafil and ERBB1/2/4 inhibitors to kill tumor cells in vitro and in vivo.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, sensitivity, synergistic, combination, mek, erk.",full text: INTRODUCTION,none,high
pmid-27048245,27048245,Activation of IGF1R/p110β/AKT/mTOR confers resistance to α-specific PI3K inhibition.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, sensitivity, sensitize, combination, feedback, adaptive.",full text: Background,none,high
pmid-26864072,26864072,Integrative modeling of multi-omics data to identify cancer drivers and infer patient-specific gene activity.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, sensitivity, combination, mek, egfr, fgfr.",full text: Background,none,high
pmid-25877889,25877889,PI3K inhibition results in enhanced estrogen receptor function and dependence in hormone receptor-positive breast cancer.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, sensitize, synergistic, combination, feedback.",full text: Introduction,none,high
pmid-25873175,25873175,AXL mediates resistance to PI3Kα inhibition by activating the EGFR/PKC/mTOR axis in head and neck and esophageal squamous cell carcinomas.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, refractory, sensitivity, sensitization, sensitize.",full text: Introduction,none,high
pmid-25544637,25544637,Measurement of PIP3 levels reveals an unexpected role for p110β in early adaptive responses to p110α-specific inhibitors in luminal breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, sensitivity, sensitize, sensitizes, synergistic, combination, feedback, rebound.",full text: INTRODUCTION,none,high
pmid-25409150,25409150,Convergent loss of PTEN leads to clinical resistance to a PI(3)Kα inhibitor.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, insensitive, sensitivity, combination, mek.",full text: Patient-derived xenografts and IHC,none,high
pmid-25026292,25026292,Combined therapy with RAD001 e BEZ235 overcomes resistance of PET immortalized cell lines to mTOR inhibition.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, insensitive, sensitivity, sensitize, synergistic.",full text: INTRODUCTION,none,high
pmid-25002028,25002028,CDK 4/6 inhibitors sensitize PIK3CA mutant breast cancer to PI3K inhibitors.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, adaptive resistance, sensitivity, sensitization, sensitize.",full text: Introduction,none,high
pmid-24563540,24563540,The phosphoinositide 3-kinase α selective inhibitor BYL719 enhances the effect of the protein kinase C inhibitor AEB071 in GNAQ/GNA11-mutant uveal melanoma cells.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, synergy, synergistic, combination, feedback, reactivation, mapk, mek.",full text: INTRODUCTION,none,high
pmid-24249715,24249715,Enhanced PI3K p110α signaling confers acquired lapatinib resistance that can be effectively reversed by a p110α-selective PI3K inhibitor.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, sensitivity, sensitize, sensitizes, synergistic, combination.",full text: Introduction,none,high
pmid-24366379,24366379,Acquired PIK3CA amplification causes resistance to selective phosphoinositide 3-kinase inhibitors in breast cancer.,exclude,off_scope,incidental,incidental,Drop: full text is dominated by non-mechanistic or off-scope material rather than PI3K-alpha inhibitor resistance/sensitization evidence.,full text: Discussion,tighten_query,medium
pmid-23918797,23918797,Combination of antibody that inhibits ligand-independent HER3 dimerization and a p110α inhibitor potently blocks PI3K signaling and growth of HER2+ breast cancers.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, sensitize, synergistic, combination, feedback, reactivation.",full text: Introduction,none,high
pmid-23903756,23903756,mTORC1 inhibition is required for sensitivity to PI3K p110α inhibitors in PIK3CA-mutant breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, sensitivity, sensitize, sensitizes, resensitize.",full text: Introduction,none,high
pmid-23633485,23633485,"Conditional loss of ErbB3 delays mammary gland hyperplasia induced by mutant PIK3CA without affecting mammary tumor latency, gene expression, or signaling.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, sensitize, sensitizes, combination, feedback, reactivation, erk.",full text: INTRODUCTION,none,high
pmid-23251002,23251002,Resistance to BRAF inhibition in BRAF-mutant colon cancer can be overcome with PI3K inhibition or demethylating agents.,direct,combination_sensitization,direct_target,central,"Connects PI3K-alpha/PIK3CA inhibitor context to resistance, sensitivity, biomarker, feedback, bypass, or combination-response evidence: pik3ca, resistance, resistant, acquired resistance, sensitivity, sensitize, sensitizes, synergy.",full text: Introduction,none,high
