paper_id,pmid,pmcid,doi,title,normalized_source_type,normalized_path,fulltext_decision,fulltext_rationale,mechanistic_relevance,objective_relevance,topic_centrality,review_confidence
pmid-36402737,36402737,PMC9992323,10.1016/j.jbior.2022.100934,The mutational profiles and corresponding therapeutic implications of PI3K mutations in cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9992323.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, combination, her2, akt, mtor, fulvestrant.",high,high,central,high
pmid-36321996,36321996,PMC10011882,10.1158/1078-0432.CCR-22-2115,Biology and Targetability of the Extended Spectrum of PIK3CA Mutations Detected in Breast Carcinoma.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10011882.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, acquired resistance, sensitivity, combination, her2, fgfr.",high,high,central,high
pmid-38089455,38089455,PMC10686175,10.1002/cai2.10,Expert consensus on the clinical application of PI3K/AKT/mTOR inhibitors in the treatment of advanced breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10686175.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, resistance, resistant, acquired resistance, refractory, sensitivity.",high,high,central,high
pmid-36970726,36970726,PMC10036132,10.1158/2767-9764.CRC-22-0158,Targeting MLL Methyltransferases Enhances the Antitumor Effects of PI3K Inhibition in Hormone Receptor-positive Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10036132.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, synergy, synergistic, combination, feedback, erbb.",high,high,central,high
pmid-36923283,36923283,PMC10010328,10.1158/2767-9764.CRC-22-0028,A Phase IB Trial of the PI3K Inhibitor Alpelisib and Weekly Cisplatin in Patients with Solid Tumor Malignancies.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10010328.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, refractory, sensitize, synergistic, combination, egfr.",high,high,central,high
pmid-36612130,36612130,PMC9817693,10.3390/cancers15010135,The FDA-Approved Drug Pyrvinium Selectively Targets ER(+) Breast Cancer Cells with High INPP4B Expression.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9817693.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, refractory, sensitivity, combination, feedback, akt.",high,high,central,high
pmid-36612094,36612094,PMC9818008,10.3390/cancers15010093,"Targeted Therapy with PI3K, PARP, and WEE1 Inhibitors and Radiotherapy in HPV Positive and Negative Tonsillar Squamous Cell Carcinoma Cell Lines Reveals Synergy while Effects with APR-246 Are Limited.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9818008.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, insensitive, sensitivity, sensitization, synergy, synergistic.",high,high,central,high
pmid-36579519,36579519,PMC9694420,10.3390/jpm12111793,PIK3CAMutations in Breast Cancer Subtypes Other Than HR-Positive/HER2-Negative.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9694420.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, acquired resistance, refractory, sensitivity, sensitize.",high,high,central,high
pmid-36490341,36490341,PMC9733923,10.1126/sciadv.ade7823,PIK3CA gain-of-function mutation in adipose tissue induces metabolic reprogramming with Warburg-like effect and severe endocrine disruption.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9733923.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, combination, feedback, insulin receptor.",high,high,central,high
pmid-36428975,36428975,PMC9688837,10.3390/cells11223545,Analytical Performance of Next-Generation Sequencing and RT-PCR on Formalin-Fixed Paraffin-Embedded Tumor Tissues for PIK3CA Testing in HR+/HER2- Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9688837.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, combination, her2, akt, mtor, endocrine.",high,high,central,high
pmid-36387506,36387506,PMC9650006,10.1016/j.heliyon.2022.e11396,Chip-based digital Polymerase Chain Reaction as quantitative technique for the detection of PIK3CA mutations in breast cancer patients.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9650006.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, her2, akt, mtor, estrogen receptor.",high,high,central,high
pmid-36292649,36292649,PMC9601363,10.3390/genes13101763,Alpelisib Efficacy in Hormone Receptor-Positive HER2-Negative PIK3CA-Mutant Advanced Breast Cancer Post-Everolimus Treatment.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9601363.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, combination, her2, akt, mtor, endocrine, fulvestrant.",high,high,central,high
pmid-36139608,36139608,PMC9496760,10.3390/cancers14184448,Co-Targeting MAP Kinase and Pi3K-Akt-mTOR Pathways in Meningioma: Preclinical Study of Alpelisib and Trametinib.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9496760.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, refractory, combination, feedback, mapk, mek, erk.",high,high,central,high
pmid-36071033,36071033,PMC9452562,10.1038/s41467-022-32828-6,High p16 expression and heterozygous RB1 loss are biomarkers for CDK4/6 inhibitor resistance in ER(+) breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9452562.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, refractory, sensitivity, sensitize.",high,high,central,high
pmid-35903715,35903715,PMC9315399,10.1055/a-1811-6148,Update Breast Cancer 2022 Part 2 - Advanced Stage Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9315399.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, combination, her2, egfr, akt, endocrine, estrogen receptor.",high,high,central,high
pmid-35891353,35891353,PMC9320646,10.3390/v14071372,"Targeted Therapy of HPV Positive and Negative Tonsillar Squamous Cell Carcinoma Cell Lines Reveals Synergy between CDK4/6, PI3K and Sometimes FGFR Inhibitors, but Rarely between PARP and WEE1 Inhibitors.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9320646.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistant, sensitivity, sensitization, sensitize, synergy, synergistic.",high,high,central,high
pmid-35778737,35778737,PMC9248192,10.1186/s12920-022-01297-7,Mutational landscape of pan-cancer patients with PIK3CA alterations in Chinese population.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9248192.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, her2, erbb, egfr.",high,high,central,high
pmid-35712858,35712858,PMC9210085,10.1177/23247096221105249,S.U.G.A.R: A Case to Outline Tactics for the Prevention of Alpelisib-Induced Hyperglycemia.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9210085.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, combination, her2, insulin receptor, akt, mtor, endocrine.",high,high,central,high
pmid-35682999,35682999,PMC9181240,10.3390/ijms23116320,Targeting PIK3CA Actionable Mutations in the Circulome: A Proof of Concept in Metastatic Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9181240.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, her2, erbb, egfr, fgfr.",high,high,central,high
pmid-35546399,35546399,PMC9097351,10.1186/s12916-022-02373-6,Palbociclib-based high-throughput combination drug screening identifies synergistic therapeutic options in HPV-negative head and neck squamous cell carcinoma.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9097351.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, sensitize, synergy, synergistic.",high,high,central,high
pmid-35418124,35418124,PMC9007954,10.1038/s41467-022-29585-x,Nuclear translocation of p85β promotes tumorigenesis of PIK3CA helical domain mutant cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9007954.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistant, synergy, synergistic, combination, her2, insulin receptor.",high,high,central,high
pmid-35406370,35406370,PMC8997133,10.3390/cancers14071598,Management Strategies for Hyperglycemia Associated with the α-Selective PI3K Inhibitor Alpelisib for the Treatment of Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8997133.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, acquired resistance, sensitivity, sensitize, combination, her2, mtor.",high,high,central,high
pmid-35379887,35379887,PMC8980094,10.1038/s41698-022-00257-9,Multi-site desmoplastic small round cell tumors are genetically related and immune-cold.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8980094.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, mapk, her2, erbb.",high,high,central,high
pmid-35181669,35181669,PMC8857304,10.1038/s41523-022-00382-5,PIK3CA co-occurring mutations and copy-number gain in hormone receptor positive and HER2 negative breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8857304.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, synergistic, combination, her2, mtor, endocrine.",high,high,central,high
pmid-35178031,35178031,PMC8843667,10.3389/fendo.2022.802612,"Alpelisib-Induced Diabetes Mellitus: Case Report, Pharmacodynamics and Management Considerations.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8843667.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitize, synergistic, her2, akt, endocrine, estrogen receptor.",high,high,central,high
pmid-35149538,35149538,PMC9066379,10.1158/1078-0432.CCR-21-3045,Phase 1b Clinical Trial with Alpelisib plus Olaparib for Patients with Advanced Triple-Negative Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9066379.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, sensitivity, sensitize, sensitizes, synergy, synergistic, combination.",high,high,central,high
pmid-35075945,35075945,PMC8793384,10.1177/15347354211073163,Management of Phosphatidylinositol-3-Kinase Inhibitor-Associated Hyperglycemia.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8793384.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, feedback, reactivation, erk.",high,high,central,high
pmid-35055414,35055414,PMC8779216,10.3390/jpm12010099,Use of Circulating Tumour DNA (ctDNA) for Measurement of Therapy Predictive Biomarkers in Patients with Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8779216.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, combination, mapk, mek.",high,high,central,high
pmid-35023985,35023985,PMC8743979,10.1177/11795549211068804,"PIK3CA Mutations in Diffuse Gliomas: An Update on Molecular Stratification, Prognosis, Recurrence, and Aggressiveness.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8743979.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, synergistic, combination, her2, egfr, rtk.",high,high,central,high
pmid-35022207,35022207,PMC7612218,10.1158/2159-8290.CD-21-1411,Precision Targeting of Mutant PI3Kα in Cancer by Selective Degradation.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7612218.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, gdc-0077, rly-2608, resistance, resistant, sensitivity.",high,high,central,high
pmid-34850607,34850607,PMC9124351,10.1002/psp4.12749,Quantitative systems pharmacology model-based investigation of adverse gastrointestinal events associated with prolonged treatment with PI3-kinase inhibitors.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9124351.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, sensitivity, synergy, synergistic, combination, fulvestrant, letrozole, mutation.",high,high,central,high
pmid-34748271,34748271,PMC8895452,10.1002/1878-0261.13135,RASSF1A independence and early galectin-1 upregulation in PIK3CA-induced hepatocarcinogenesis: new therapeutic venues.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8895452.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, sensitize, synergy, synergistic, combination, feedback.",high,high,central,high
pmid-34544753,34544753,PMC9762331,10.1158/2159-8290.CD-21-0072,RTK-Dependent Inducible Degradation of Mutant PI3Kα Drives GDC-0077 (Inavolisib) Efficacy.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC9762331.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, gdc-0077, resistance, resistant, sensitivity, synergistic.",high,high,central,high
pmid-34842356,34842356,PMC8567053,10.1002/ctm2.589,Large-scale genomic sequencing reveals adaptive opportunity of targeting mutated-PI3Kα in early and advanced HER2-positive breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8567053.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, synergy, synergistic, combination.",high,high,central,high
pmid-34771668,34771668,PMC8583628,10.3390/cancers13215504,"A Phase Ib Study of Sotrastaurin, a PKC Inhibitor, and Alpelisib, a PI3Kα Inhibitor, in Patients with Metastatic Uveal Melanoma.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8583628.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, synergistic, combination, mapk, mek, erk, akt.",high,high,central,high
pmid-34771475,34771475,PMC8582567,10.3390/cancers13215310,Potential of Farnesyl Transferase Inhibitors in Combination Regimens in Squamous Cell Carcinomas.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8582567.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, sensitivity, sensitize, sensitizes, synergy, synergistic.",high,high,central,high
pmid-34631586,34631586,PMC8497987,10.3389/fonc.2021.748657,"Targeting PI3K, FGFR, CDK4/6 Signaling Pathways Together With Cytostatics and Radiotherapy in Two Medulloblastoma Cell Lines.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8497987.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, synergy, synergistic, combination.",high,high,central,high
pmid-34625531,34625531,PMC8501067,10.1038/s41419-021-04206-5,Alpelisib combination treatment as novel targeted therapy against hepatocellular carcinoma.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8501067.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, synergistic, combination, mapk, erk, akt.",high,high,central,high
pmid-34590028,34590028,PMC8474358,10.1016/j.jtocrr.2021.100180,Brief Report: Heterogeneity of Acquired Resistance Mechanisms to Osimertinib and Savolitinib.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8474358.json,keep,"Connects PI3K-alpha/PIK3CA inhibitor context to resistance, sensitivity, biomarker, feedback, bypass, or combination-response evidence: pik3ca, resistance, resistant, acquired resistance, combination, bypass, mapk, erbb.",high,high,central,high
pmid-34568242,34568242,PMC8459713,10.3389/fped.2021.732836,PIK3CA-Related Overgrowth Spectrum From Diagnosis to Targeted Therapy: A Case of CLOVES Syndrome Treated With Alpelisib.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8459713.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, reactivation, akt, mtor, mutation, pik3ca.",high,high,central,high
pmid-34483661,34483661,PMC8408891,10.1177/11782234211037421,Tumor lysis Syndrome in a Patient with Metastatic Breast Cancer Treated with Alpelisib.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8408891.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, refractory, combination, erk, her2, endocrine, fulvestrant, letrozole.",high,high,central,high
pmid-34358074,34358074,PMC8308547,10.3390/ph14070648,Tumor-Targeted Fluorescent Proteinoid Nanocapsules Encapsulating Synergistic Drugs for Personalized Cancer Therapy.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8308547.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, synergy, synergistic, combination, mek, erk, cdk4.",high,high,central,high
pmid-34257082,34257082,PMC8744502,10.1158/0008-5472.CAN-21-1208,Cell Line-Specific Network Models of ER(+) Breast Cancer Identify Potential PI3Kα Inhibitor Resistance Mechanisms and Drug Combinations.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8744502.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, insensitive, sensitivity, sensitize.",high,high,central,high
pmid-34084688,34084688,PMC8166359,10.7759/cureus.14796,Alpelisib-Induced Diabetic Ketoacidosis.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8166359.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, synergistic, combination, her2, insulin receptor, akt, fulvestrant.",high,high,central,high
pmid-34069042,34069042,PMC8156389,10.3390/ijms22105207,Inhibition of the PI3K/mTOR Pathway in Breast Cancer to Enhance Response to Immune Checkpoint Inhibitors in Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8156389.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, sensitize, combination, adaptive, her2, egfr.",high,high,central,high
pmid-34067117,34067117,PMC8125641,10.3390/cancers13092250,IGF2 Mediates Resistance to Isoform-Selective-Inhibitors of the PI3K in HPV Positive Head and Neck Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8125641.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, sensitivity, synergy, synergistic.",high,high,central,high
