paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-33024200,33024200,PMC7538919,10.1038/s41598-020-73642-8,Assessment of prognostic implication of a panel of oncogenes in bladder cancer and identification of a 3-gene signature associated with recurrence and progression risk in non-muscle-invasive bladder cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7538919.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-33004031,33004031,PMC7528467,10.1186/s12885-020-07432-w,"Targeted next-generation sequencing assays using triplet samples of normal breast tissue, primary breast cancer, and recurrent/metastatic lesions.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7528467.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32976773,32976773,PMC7562820,10.1016/j.ccell.2020.08.016,Metabolic Imaging Detects Resistance to PI3Kα Inhibition Mediated by Persistent FOXM1 Expression in ER(+) Breast Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7562820.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32953503,32953503,PMC7481581,10.21037/tlcr-20-141,PI3K-AKT-mTOR pathway alterations in advanced NSCLC patients after progression on EGFR-TKI and clinical response to EGFR-TKI plus everolimus combination therapy.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7481581.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32953500,32953500,PMC7481595,10.21037/tlcr-20-679,Concomitant genetic alterations are associated with response to EGFR targeted therapy in patients with lung adenocarcinoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7481595.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32953006,32953006,PMC7472334,10.1039/d0sc01676d,PI3K inhibitors: review and new strategies.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7472334.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32947221,32947221,,10.1016/j.lungcan.2020.09.005,ERK phosphorylation as a marker of RAS activity and its prognostic value in non-small cell lung cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-32901282,32901282,,10.1093/jalm/jfaa117,Plasma PIK3CA Mutation Testing in Advanced Breast Cancer Patients for Personalized Medicine: A Value Proposition.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-32899250,32899250,PMC7564416,10.3390/cancers12092500,PI3K p110α Blockade Enhances Anti-Tumor Efficacy of Abemaciclib in Human Colorectal Cancer Cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7564416.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32875404,32875404,,10.1007/s11864-020-00783-3,Precision Medicine for Breast Cancer Utilizing Circulating Tumor DNA: It Is in the Blood.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-32864625,32864625,PMC7450824,10.1038/s43018-020-0047-1,Alterations in PTEN and ESR1 promote clinical resistance to alpelisib plus aromatase inhibitors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7450824.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32799569,32799569,,10.1080/14737140.2020.1810573,Outcomes with anti-EGFR monoclonal antibodies in metastatic and recurrent anal squamous cell carcinoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-32795346,32795346,PMC7427086,10.1186/s13058-020-01320-8,Targeting activated PI3K/mTOR signaling overcomes acquired resistance to CDK4/6-based therapies in preclinical models of hormone receptor-positive breast cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7427086.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32793495,32793495,PMC7393232,10.3389/fonc.2020.01240,Longitudinal Monitoring of EGFR and PIK3CA Mutations by Saliva-Based EFIRM in Advanced NSCLC Patients With Local Ablative Therapy and Osimertinib Treatment: Two Case Reports.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7393232.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32782489,32782489,PMC7388095,10.1177/1758835920940939,Targeting the PI3K/Akt/mTOR pathway in estrogen-receptor positive HER2 negative advanced breast cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7388095.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32705230,32705230,PMC7388413,10.3892/or.2020.7674,Selective inhibition of PI3K110α as a novel therapeutic strategy for cetuximab‑resistant oral squamous cell carcinoma.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,"PMCID resolved from NCBI idconv. PMC download error: Command '['curl', '--silent', '--show-error', '--fail', '--location', '--max-time', '60', 'https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=PMC7388413&retmode=xml']' returned non-zero exit status 56."
pmid-32676317,32676317,PMC7354150,10.21037/tlcr.2020.04.01,ctDNA analysis reveals different molecular patterns upon disease progression in patients treated with osimertinib.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7354150.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32665850,32665850,PMC7333932,10.1093/gastro/goaa026,Anti-EGFR therapy in metastatic colorectal cancer: mechanisms and potential regimens of drug resistance.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7333932.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32658437,32658437,,10.7754/Clin.Lab.2019.191150,Next-Generation Sequencing of Plasma Cell-Free DNA for Treatment Monitoring in Advanced Head and Neck Cancer Patients.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-32557577,32557577,PMC8266417,10.1002/cncr.33036,"Tipifarnib in recurrent, metastatic HRAS-mutant salivary gland cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC8266417.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32416251,32416251,,10.1016/j.annonc.2020.05.001,Time course and management of key adverse events during the randomized phase III SOLAR-1 study of PI3K inhibitor alpelisib plus fulvestrant in patients with HR-positive advanced breast cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-32385709,32385709,PMC7382655,10.1007/s00432-020-03239-1,Acquired resistance to osimertinib in patients with non-small-cell lung cancer: mechanisms and clinical outcomes.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,"PMCID resolved from NCBI idconv. PMC download error: Command '['curl', '--silent', '--show-error', '--fail', '--location', '--max-time', '60', 'https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=PMC7382655&retmode=xml']' returned non-zero exit status 56."
pmid-32376853,32376853,PMC7483889,10.1038/s41379-020-0560-x,KRAS amplification in metastatic colon cancer is associated with a history of inflammatory bowel disease and may confer resistance to anti-EGFR therapy.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,"PMCID resolved from NCBI idconv. PMC download error: Command '['curl', '--silent', '--show-error', '--fail', '--location', '--max-time', '60', 'https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=PMC7483889&retmode=xml']' returned non-zero exit status 56."
pmid-32365913,32365913,PMC7290687,10.3390/cells9051116,Mutation-Associated Phenotypic Heterogeneity in Novel and Canonical PIK3CA Helical and Kinase Domain Mutants.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7290687.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32352244,32352244,PMC7333856,10.1002/cam4.3092,"Buparlisib in combination with tamoxifen in pretreated patients with hormone receptor-positive, HER2-negative advanced breast cancer molecularly stratified for PIK3CA mutations and loss of PTEN expression.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7333856.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32322420,32322420,PMC7167517,10.1016/j.jare.2020.04.001,Targeted next generation sequencing identifies somatic mutations in a cohort of Egyptian breast cancer patients.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7167517.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32318348,32318348,PMC7154135,10.3389/fonc.2020.00466,Circulating Tumor DNA Is Capable of Monitoring the Therapeutic Response and Resistance in Advanced Colorectal Cancer Patients Undergoing Combined Target and Chemotherapy.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7154135.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32215186,32215186,PMC7082112,10.18632/oncotarget.27517,Early prediction of resistance to tyrosine kinase inhibitors by plasma monitoring of EGFR mutations in NSCLC: a new algorithm for patient selection and personalized treatment.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7082112.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32203070,32203070,PMC7501185,10.1038/s41391-020-0224-4,Plasma cell-free DNA-based predictors of response to abiraterone acetate/prednisone and prognostic factors in metastatic castration-resistant prostate cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7501185.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32184619,32184619,PMC7053816,10.2147/OTT.S236382,An EGFR-Amplified Cervical Squamous Cell Carcinoma Patient with Pulmonary Metastasis Benefits from Afatinib: A Case Report.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7053816.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32107691,32107691,PMC7305081,10.1007/s10120-020-01045-9,Identification of targeted therapy options for gastric adenocarcinoma by comprehensive analysis of genomic data.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7305081.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32035020,32035020,PMC7052734,10.1016/S1470-2045(19)30817-4,"Fulvestrant plus capivasertib versus placebo after relapse or progression on an aromatase inhibitor in metastatic, oestrogen receptor-positive breast cancer (FAKTION): a multicentre, randomised, controlled, phase 2 trial.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7052734.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-32016810,32016810,,10.1007/s12253-020-00796-1,mTOR in Lung Neoplasms.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31991072,31991072,PMC7064095,10.1002/cam4.2782,Two-point-NGS analysis of cancer genes in cell-free DNA of metastatic cancer patients.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7064095.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31976308,31976308,PMC6935689,10.5306/wjco.v11.i1.31,Current concepts in ameloblastoma-targeted therapies in B-raf proto-oncogene serine/threonine kinase V600E mutation: Systematic review.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6935689.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31952518,31952518,PMC6966863,10.1186/s12943-019-1112-1,"The PI3K subunits, P110α and P110β are potential targets for overcoming P-gp and BCRP-mediated MDR in cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6966863.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31934607,31934607,PMC6951478,10.1016/j.gore.2019.100532,"Phase II evaluation of copanlisib, a selective inhibitor of Pi3kca, in patients with persistent or recurrent endometrial carcinoma harboring PIK3CA hotspot mutations: An NRG Oncology study (NRG-GY008).",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6951478.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31911548,31911548,PMC7448565,10.1158/1078-0432.CCR-19-3563,Tumor Analyses Reveal Squamous Transformation and Off-Target Alterations As Early Resistance Mechanisms to First-line Osimertinib in EGFR-Mutant Lung Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7448565.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31903879,31903879,,10.2174/1568026620666200106141717,Isoform-Selective PI3K Inhibitors for Various Diseases.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31898183,31898183,,10.1007/s10637-019-00889-y,A phase 2 clinical trial of the heat shock protein 90 (HSP 90) inhibitor ganetespib in patients with refractory advanced esophagogastric cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31837432,31837432,PMC7031679,10.1016/j.jmoldx.2019.10.008,Therapeutic Monitoring of Circulating DNA Mutations in Metastatic Cancer with Personalized Digital PCR.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-31828849,31828849,PMC7004544,10.1111/cas.14277,Potential mechanism of primary resistance to icotinib in patients with advanced non-small cell lung cancer harboring uncommon mutant epidermal growth factor receptor: A multi-center study.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7004544.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31822380,31822380,,10.1016/j.clgc.2019.10.022,TP53 Gain-of-Function Mutations in Circulating Tumor DNA in Men With Metastatic Castration-Resistant Prostate Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31785230,31785230,,10.1016/j.bcp.2019.113729,PI3K/AKT/mTOR signaling as a molecular target in head and neck cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31780379,31780379,,10.1016/j.clbc.2019.06.017,Practical Treatment Strategies and Future Directions After Progression While Receiving CDK4/6 Inhibition and Endocrine Therapy in Advanced HR(+)/HER2(-) Breast Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31758670,31758670,PMC6938756,10.1111/1759-7714.13255,Activation of insulin-like growth factor-1 receptor confers acquired resistance to osimertinib in non-small cell lung cancer with EGFR T790M mutation.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6938756.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31754213,31754213,,10.1038/s41388-019-1104-z,Distinct co-acquired alterations and genomic evolution during TKI treatment in non-small-cell lung cancer patients with or without acquired T790M mutation.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31714586,31714586,PMC7214201,10.1002/ijc.32783,"Phase II, 2-stage, 2-arm, PIK3CA mutation stratified trial of MK-2206 in recurrent endometrial cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7214201.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31704733,31704733,PMC7002231,10.1158/1541-7786.MCR-19-0748,Lysine-Specific Demethylase 1 Mediates AKT Activity and Promotes Epithelial-to-Mesenchymal Transition in PIK3CA-Mutant Colorectal Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7002231.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31591478,31591478,PMC6989400,10.1038/s41388-019-1047-4,Targeting chemoresistant colorectal cancer via systemic administration of a BMP7 variant.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6989400.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31550396,31550396,,10.1111/his.14001,Intratumour heterogeneity in endometrial serous carcinoma assessed by targeted sequencing and multiplex ligation-dependent probe amplification: a descriptive study.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31506897,31506897,,10.1007/s10637-019-00814-3,A phase Ib study of a PI3Kinase inhibitor BKM120 in combination with panitumumab in patients with KRAS wild-type advanced colorectal cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-31998633,31998633,PMC6965319,10.3389/fonc.2019.01436,Personalized Treatment of H3K27M-Mutant Pediatric Diffuse Gliomas Provides Improved Therapeutic Opportunities.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6965319.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31911865,31911865,PMC6943351,,"ER+ metastatic breast cancer: past, present, and a prescription for an apoptosis-targeted future.",ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-31852484,31852484,PMC6921513,10.1186/s13058-019-1230-0,Elacestrant (RAD1901) exhibits anti-tumor activity in multiple ER+ breast cancer models resistant to CDK4/6 inhibitors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6921513.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31819518,31819518,PMC6886531,10.2147/OTT.S230309,Recent Progress in Rare Oncogenic Drivers and Targeted Therapy For Non-Small Cell Lung Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6886531.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31801615,31801615,PMC6894349,10.1186/s13058-019-1222-0,Combination of mTORC1/2 inhibitor vistusertib plus fulvestrant in vitro and in vivo targets oestrogen receptor-positive endocrine-resistant breast cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6894349.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-31769426,31769426,PMC6966459,10.3390/cancers11121866,Overactivation of Akt Contributes to MEK Inhibitor Primary and Acquired Resistance in Colorectal Cancer Cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC6966459.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
